Brand,Model,Star,Title,Date,Pros,Cons,Other,Voted_Y,Voted_N
Acer,A315-41-R3RF,4,Great laptop though the copy of Windows 10 is not genuine.,2019-01-17,"Pros:-This laptop hits the sweet spot. Always struggle to get a well working/decent laptop to do what I need to do.It can even do some Photohop/light video editing which is a plus! Light gaming is also good though the lack ofdriver support holds it back from unlocking it's true potential. Thankfully AMD said they will do driver supportsfor laptop this year, 2019.","Cons:-Like I mention, almost no driver support but hopefully that changes soon.-The copy of Windows 10 Home on this laptop is not genuine. I have the ""Activate Windows"" text on the screenthat will not go away even on whatever program I amusing and after going to setting and clicking Activate Windows it says ""We can't activate Windows on this device because you don't have a valid license or product key."" Won't be able to have official support from Windows and was disappointed that this copy of Windows is not genuine. Buyers beware",,0,1
Acer,A315-41-R3RF,5,Amazing Deal!,2018-12-15,"Pros:I bought two of these, one for me and one for my wife to get back into World of Warcraft again. I was worried that it wouldn’t be good enough to play WoW but we can play on medium settings and average over 90 FPS!  Completely worth the money.",Cons:Definitely “refurbed” and WoW keeps giving us an error message saying the graphics driver is out of date even though I updated it. I’ll research that more later but it doesn’t affect gameplay.,"Other Thoughts:Never seen a budget laptop perform this well. Looks like it’s sold out now, glad I got them when I did!",0,0
Acer,A315-41-R3RF,5,"-So far, so good!",2018-12-12,Pros:Inexpensive access to newest AMD platformUpgradeable chassisIt can game!,"Cons:limited overhead potential of fixed CPUno empty RAM slots (the 2x 4gb chips included are of good quality, however)RADEON driver support is still limited",Other Thoughts:Upgradeable screen - $50 at this time for a FHD high gamut IPS 1920x1080 screenHidden M.2 SSD slot - $50 for a 256gb SATA drive and clone C:\ to realize its true potential,3,1
Acer,A315-41-R3RF,1,"no battery, no power cord.",2018-11-30,Pros:looks great,"Cons:no battery, no power cord. cant return it for refund. so useless",Other Thoughts:45 minutes on hold to find out newegg wont allow it to be returned because its a refurb. it comes with paperwork saying it needs to be charged for 8 hours before use. but... you cant charge it. because IT HAS NO BATTERY AND NO POWER CORD.,0,2
Acer,A315-41-R3RF,3,ok for facebook,2018-11-27,"Pros:well..its mobile and cheap...it could maybe run some older games on lower settings if you leave it plugged into the wall but if all you really do is get on google, watch ehem...videos..... and facebook, ur gold","Cons:do not buy this thinking you will be gaming, or streaming, doing serious workloads of much else other than browsing",,0,5
Acer,A315-41-R3RF,5,Great Value!,2018-11-18,"Pros:Light weight, full size keyboard, and great processor with plenty of RAM.","Cons:Hard drive lag, like most modern laptops, is a massive drag on performance.","Other Thoughts:Drop a 2.5"" SSD in this machine and unlock the power of Ryzen. With 8GB of Ram, Win 10, and Ryzen, perfect and pre-cache are through the roof.Ideal for the business traveler, student, or someone looking to replace their personal desktop.",2,1
Acer,SF514-52T-82WQ,5,Good Enough that I bought 2,2019-01-26,Pros:Very lightweight but tough.  The aluminum shell is the real deal and one of the reasons I bought this model.  The system is powerful enough for programming and light gaming.  Construction is generally good...,"Cons:Overall construction is good, I have a slight worry about the hinges, but they've taken a semester's worth of abuse and are still working fine.  The base can get a bit warm...be careful with blocking the air slots.Wish they had a 512GB SSD and Windows 10 Pro as an option.","Other Thoughts:I ended up buying two of these, one for each of my sons to take to college.  The aluminum shell has already taken a small hit on one of them (left a slight dent), so I know it's doing its job just fine!",0,0
Acer,SF514-52T-82WQ,4,Great laptop!  Very fast!,2018-12-26,"Pros:Love the SSD, plenty of memory for use w/ Win 10. Good backlight keyboard...excellent screen.  Light weight.  Good battery life.",Cons:No room for internal hard drive.  No RJ45.,,0,0
Acer,SF514-52T-82WQ,1,good spec for your money,2018-05-15,Pros:it has a nice back light keyboard and it can play run games at decent frames for 10 minutes and crush afterwards.,Cons:unexpected store exception error with blue screen after running for 10 minutes or so with game or web surfing. Re installed Windows and still the same issue. Don't buy this and look for something else,Other Thoughts:Buy it from a more reputable brand,0,4
Acer,SF514-52T-82WQ,5,Perfect for Students,2018-03-31,"Pros:+Performance! Really power efficient CPU. The 8250U paired with an MX150 does wonders in apps like Photoshop and Illustrator. Battery is pretty good. I used this thing for a week and I was able to get 7-8 hours of juice while doing mostly day-to-day tasks, like word processing, web-browsing, and video playback. (More on Gaming later)+SSD! Computer is snappy as hell. Good boot and loading times. Even Adobe apps will load within seconds. Always expandable if needed.+Build quality! All aluminum build with a brushed finish. Potential scratches will hardly be noticeable compared to a Macbook. The laptop is sturdy as hell and you won't find any flex on the keyboard or display.+I/O! Great selection of ports (for me at least). Plenty of USB ports, plus a USB-C and HDMI port-- something you hardy find in most modern ultrabooks.+Weight! This thing is light. Not Dell XPS or Macbook-light, but light. Great for carrying around to work or school.+Keyboard and Trackpad! A pretty tactile keyboard for a laptop. I really like the backlight feature which is perfect for me since I'm a night-owl and like work in the dark. It should be noted that the keyboard backlight will turn off after a few seconds of inactivity but will light up again when in use. Trackpad is good as well. Pretty accurate tracking but doesn't compare to Apple's trackpad. You still get a few gestures like switching windows and scrolling.+Fingerprint reader! Always nice to see a bio-metric security system in computers. At first, it'll take a few tries to unlock your computer since it's a little different from the ones you find on today's cellphones. But once you get used to it after a few days, you can unlock your computer without any hiccups.","Cons:-Display. Not really a con for me nor is it worth deducting a star, but something worth noting. While the display has a glass panel (something I personally like; has a more premium aesthetic), you will see a little bit of bleeding around the edges whenever you're on a black screen, like whenever you boot up the computer and see the Acer logo. However, once it's under normal use, you won't see it at all.-Bloatware............... Annoying. I know. But again, not really worth deducting from since you'd have to uninstall them once when you first get the computer.","Other Thoughts:*Gaming. Personally, I have my own dedicated desktop for this kind of stuff, so AAA titles aren't a priority. However it's nice getting a few light games here and there. eSports games are playable at 1080p/60fps. League of Legends and CS:GO play just fine if you turn down the settings. However, the fans will go off a bit and the laptop might get a little warm. Games like Gwent and Hearthstone will play better even when you max out the settings. Light emulation (GBA, SNES, etc.) and indie games is where the MX150 shines. Cuphead, Stardew Valley, and Hollow Knight will play perfectly without warming up the laptop. I would avoid games like The Witcher 3, GTAV, and other games of that caliber.*Value and Final Thoughts. I got this computer when it was on sale for $650. And I can say with 100 confidence that it was worth it. As a college student, this laptop had everything I needed: a powerful, yet efficient CPU, an SSD, FHD display, and most importantly, a light and durable build. Yes, you probably find a laptop with a GTX 1050 for around the same price, but that thing would probably be big & heavy, and I can't be having that if I'm walking from class to class all day. For a computer that's pretty thin and light, it packs quite a punch in performance. Aside from the listed cons, I personally think the Acer Swift 3 is perfect for students and could go head to head with a Macbook Pro given its price point. If you're on a budget and looking for a snappy ultrabook with great price-to-performance, pull the trigger on this one.",6,0
Acer,SF514-52T-82WQ,5,"Great for price, could be better in a couple areas",2017-12-12,"Pros:Perfect combo of CPU+GPU. With this setup (i5-8250U and MX150) I can play most games on medium or low settings. Honestly, I was not getting this laptop for gaming but the fact that it is CAPABLE of some light gaming is really impressive at this price point in such a small package.I removed the back panel and found the following:1. There are 2 (yes, two!) M.2 slots. One is in use, with an Intel SSD 600 Series NVMe solid state drive, and the other is free/open. You can add a 2nd M.2 SSD to this laptop if you want!2. The power port is replaceable, and is not soldered directly to the motherboard. Meaning if you break the power/charge port you can have it replaced without needing to replace the motherboard or try soldering anything.During heavy CPU use I have seen the i5 processor go up to 3.3GHz in turbo mode, which is very impressive compared to the base clock rate of only 1.6GHz! This is more of an Intel accomplishment rather than an Acer thing, but still worth mentioning.WiFi signal strength was pretty good, and got better signal than my old laptop. Where I was previously getting 4 bars on my old laptop I would get 5 bars (full signal) on this one.Trackpad is decent, nothing special to write home about, definitely better than some of the cheaper laptops than I've seen.Whole unit feels fairly sturdy, the metal top is nice, and the plastic bottom does not feel flimsy. Only gripe i have is the screen bezel sits just a millimeter further back from the edge as the bottom, so it makes it difficult to grab and open. I have to use my fingernail to slide in and open the laptop.","Cons:Screen Bleed! On darker images, or when the screen is black you can clearly see some light bleed on the edges of the screen. Doesn't look pretty.The ""Power"" button is exactly where the Backspace/Delete key is normally located on most laptop keyboards! Hitting this button can be a real pain when you intended to hit delete instead of POWER.TONS OF BLOATWARE! The very first thing I did was create a Windows 10 bootable USB drive (using the free Microsoft media creation tool) and I wiped and reinstalled Windows 10 on this laptop to get rid of all bloatware and junk. It feels much more responsive and functional without all the junk and I highly recommend doing this. In addition, this allows you to delete the space-wasting OEM disk partitions and use your whole disk.","Other Thoughts:The included Intel 600 Series SSD achieves a maximum of 722MB/s and an average of 541MB/s read speed according to HD Tune. Pretty good for an OEM disk! The Samsung Evo series can do better however, so I may upgrade to a Samsung 960 EVO NVMe Solid State drive, and move the OEM disk over to that secondary port for storage. We'll See.",6,0
Acer,SF514-52T-82WQ,2,Basically DOA,2017-11-25,"Pros:lightweight, quiet",Cons:won't turn on,"Other Thoughts:I want to love this computer. Unfortunately after spending 20 minutes or so setting up Windows 10, the machine shut itself off with no warning. It won't turn back on. I now have to send it in to acer for repair. My brand new machine that arrived this morning needs to be repaired. Talk about disappointing.",1,5
Acer,SF514-52T-82WQ,5,"Impressive, sleek, low power consumption laptop",2017-11-02,"Pros:- Beautiful IPS panel- VERY fast Intel 600p NVMe drive included- Nice large touchpad- Long battery life- Solid build quality- Latest gen i5 CPU & MX150 dGPU- Good keyboard w/ numpad- Keyboard backlight turns itself on when you use it, and automatically off when you're not. No software/drivers required for this, it's in the hardware.- Low power consumption- 15.6 inches. Yes, this deserves it's own 'pro' bullet as most low power consumption laptops are 13 or 14 inches.","Cons:- 8GB of soldered, non-upgradeable RAM- Has a USB 2.0 port- No mini-DisplayPort, only HDMI- The power button is an actual button on the keyboard, where Numpad Minus would be on a standard desktop keyboard. I have yet to accidentally hit it, but I can see how this could become annoying.","Other Thoughts:I bought this due to it's low power consumption, which is great for when I'm traveling. Because it comes with a latest gen i5 CPU & MX150 dGPU, you have the option of undervolting both via software to lower power consumption even further and improve performance. If you want to play the latest and greatest AAA games at max settings 100% smoothly, don't buy this.On AC power, while idling on the desktop with WiFi on, it hovers around 6W. Watching a 720p60 Twitch stream hovers around 10W. Playing any moderate to high graphically demanding video game at 1080p has it generally bouncing between 40-43W, with occasional jumps into the low 50s when the CPU activates Turbo Boost. If you choose, you can change the CPU's turbo boost settings via software to reduce or eliminate this. These were measured with a Kill-A-Watt.Cinebench: https://i.imgur.com/grixw7W.jpgCrystalDiskMark: https://i.imgur.com/jMI83Mg.jpg",11,0
ASUS,D550CA-BH21,5,Mommy need a laptop,2015-10-22,"Pros:My mommy needed something to play solitaire on, it plays solitaire great",Cons:My mommy thinks all new technology gadgets is voice activated and yells at the laptop constantly telling it what to do. The laptop continiously rebels and refuses to do what my mommy said. The laptop was not very durable when mommy punished it for not listening and we needed to buy her a new one.,,0,1
ASUS,D550CA-BH21,2,fail,2014-06-16,Pros:CheapASUS has decent customer service,"Cons:I bought three for my kids for Christmas 2013 to use for school assignments, on-line games, and mine craft.  After less than 6 months, one of the computers experienced a hard drive failure and two days after that, another one's internal battery died and refused to charge.Windows 8 slows the system to where it isn't even fun for the kids to use and since two of the three stopped working right before the school year ended, we had to share my work computer for completing on-line assignments.","Other Thoughts:I would not recommend this ASUS product;  hover, I am impressed with how quickly ASUS support repaired and returned the systems.",2,0
ASUS,D550CA-BH21,5,Great Buy!,2014-01-11,"Pros:This laptop is a great buy for the price. The laptop runs very smooth, not a lot of bloatware pre-installed.  I am not seeing what the other users are saying about the cheap feel of the laptop.  This laptop looks nice, has a responsive track pad, and nice keyboard.  The screen is bright and is exactly what you would expect for a laptop at this price point.We are a local computer repair and consulting business. We have purchased 2 of these laptops for customers that are replacing windows xp machines and they have been very happy with them.We have purchased quite a few ASUS laptops and have been happy with all of them.",Cons:The only possible con with this laptop is that it only has 2 USB ports. But this is indicated in the technical specs for the item.,,2,0
ASUS,D550CA-BH21,3,Annoyed,2014-01-03,Pros:Don't get me wrong there is a lot to like about this laptop.The first and most obvious is the utility you can get from this low price. In theory you look at 350 and see these specs and you tell yourself oh that's not bad. I bought this for my old man hoping to get him to expand his knowledge on computers and so far its fine for him. The computer is light and runs fast enough for your average user. I would never buy this but it you're looking to buy this for someone starting with computers it's not a terrible choice.,"Cons:Sadly, there are far more cons than pros. It's cheap so most of these are to be expected. It really does feel like it's made from really cheap lightweight plastic. I'm pretty sure it will break if i drop it. What bugs me the most is how cheap the keyboard feels. I'm use to high end mechanical keyboards so it's safe to say im exaggerating but regardless even compared to my own personal laptops keyboard this thing is junk. The A key wont actually register unless you give it a harder push than the rest of the keys. Just think of how annoying that could be on someone trying to type out a long e-mail or even writing an essay. It comes with Windows 8 which i could not hate more. Seriously Microsoft i really hate you right now. But again, that's more of a personal choice and has nothing to do with the laptop. The touchpaid failed me already. I have no idea why but the scroll function gave out... I'm trying to simply re-install the driver but when i do windows 8 says i can't without uninstalling the old one and since windows 8 is terrible i'm having a harder time then i should be.",Other Thoughts:just spend an extra 100 or 200 and buy a nicer computer if you can. I think we both know you owe it to yourself. Unless it's for a child a member of the elderly or someone you don't like...,0,2
ASUS,D550CA-BH21,1,Disappointed,2013-12-23,"Pros:It's simple, almost Spartan. All black.","Cons:Slow, No upgrade available for ram or HD without complete dis assembly. No HD light  (so I can't tell if W8 is frozen, updating or just loading unnecessary garbage), It feels cheap, and i don't even mind it, but the CPU and HD are so slow that it makes the experience unbearable. I own a 7 year old Dual core laptop that's faster.","Other Thoughts:As a long time Asus and Newegg customer, This is the last straw.Asus, this kind of laptop will push everyone to buy a Chrome book. Windows 8 should have NEVER be on this equipment. It's slow and bloated.Newegg: I have received 3 bad products in a row from you. I pay $20 every time I have to send something back that should have been properly tested in the first place. The additional hassle is no longer worth the meager savings.Good by to both of you. I'm done.",1,2
ASUS,D550CA-BH21,4,,2013-12-15,Pros:This laptop doesn't seem to generate much heat.... It is light weight... performs well.. fast...,Cons:This laptop feels plastic and cheap but hey I got it for $310... this laptop also has weak Wi-Fi connection...,,0,0
ASUS,D550CA-BH21,4,Decent Entry Level Laptop with great warranty!,2013-12-08,"Pros:This laptop stays pretty cool, has an adequate amount of features, and has a great accidental 1 year warranty. The 320gb hard drive is decent for entry level and 4GB of ram is also a good starting point for Windows 8. Asus is a well established company and usually come with great performance for price. The Pentium 2117U is no performance processor but gets everyday tasks done well.","Cons:More performance can be found by other manufacturer's laptops at the current price,  The video is decent for movies, but will not play most games  (even if your just looking to dip your toes in the water). The laptop could come with more than two USB ports. Two is sub-standard, three is the average.","Other Thoughts:This laptop is a good deal at the price with a great warranty, Lenovo seems to have a better laptop out at a lower price currently. Keep your eyes open on deals. Its hard to beat the 1yr. accidental warranty that Asus puts out with some of their laptops.",0,0
Lenovo,G505 (59417570),1,VERY SLOW PROCESSOR,2015-03-12,"Pros:Price was low, large screen, HDMI out, DVD burner, this laptop could be great! BUT..","Cons:THE CPU!The processor is a 1ghz processor, it is soldered on. It is super slow, you can't remove it and upgrade it. This purchase was a waste. I have older Core2Duo laptops that are faster than this. I feel bad even selling this to someone on craigslist as it is slow slow. Lenovo usually makes great products but they missed the mark on this one. Do not get this.",,0,0
Lenovo,G505 (59417570),1,Garbage,2015-01-28,Pros:Can be used as a paperweight,"Cons:I got this as a gift for my girlfriend. I got a decent quality laptop for $450 in 2013. I figured that since my girlfriend didn't need much power for gaming I could go cheap.This piece of junk could barely boot up and was extremely slow to attempt to do anything. Internet Explorer almost opened, but the whole system crashed. I had hoped to take it home to remove McAffee and other bloatware to make it be able to do something, but all I get is a black screen now after it attempted to update Windows 8.  I've given it hours of time to attempt to boot up, but its still on a black screen. This is the worst purchase I've ever made in my life, do not waste your time with this.",,0,0
Lenovo,G505 (59417570),4,Lenovo G505,2014-11-11,Pros:This is a good basic laptop with sufficient processing power for email and MS Office once you remove bloatware and other redundant software.,"Cons:Typical Lenovo bloatware. It is very, very slow until you remove all the extra garbage that comes pre-installed on all Lenovo consumer level products. Remove McAfee security software FIRST, then proceed with the other unnecessary items. McAfee hogs about 70% of this system's meager resources. Win 8.1 comes with Defender already, so you will still have a sufficient level of protection. Doing this cleanup up front will make you a much happier user.",,0,0
Lenovo,G505 (59417570),5,great!,2014-10-22,"Pros:fast, no issues",Cons:none,,0,0
Lenovo,G505 (59417570),1,Dinosaur Out of the Box,2014-10-03,"Pros:Good speakers, that's about it.","Cons:This machine ran slow as hell fresh out of the box and has only gotten worse. I am returning it now that I actually can do without a laptop for a couple weeks. Wary of dealing w/ Lenovo tech support, and I have only negative things to say about this machine.",,0,0
Lenovo,G505 (59417570),3,,2014-09-07,Pros:Great for what I use it for. Very  simple to transports and still have ease of access to the internet through my bluetooth on my phone when needed.,Cons:Just wish it had a faster processor than the E-1,,0,0
Lenovo,G505 (59417570),4,"Lenovo G505 (59417570) Notebook AMD E1-Series E1-2100 (1.00GHz) 4GB Memory 500GB HDD AMD Radeon HD 8210 15.6"" Windows 8.1",2014-09-02,"Pros:It's great for what I need it for in the field and at home, It is also great that I can bluetooth it to the hotspot on my phone when I need too. Check a certain website for information. But for the price I'm not out a whole lot of money. For this is my 3rd laptop in 6 years.",Cons:I just wish the processor was a little bigger so it didn't run so slowly,,0,0
Lenovo,G505 (59371430),2,No bueno,2014-10-09,"Pros:This thing ""feels"" nice.  I like the way the keyboard feels and kind of has a sleek look.  That is about all i can say nice about it.","Cons:Slower than dirt.  I work in IT and I can confess I have tried a lot to get this thing to work faster.  However, so far, nothing has come from it.  I have tried Ubuntu 14, Windows 7, and Windows 8.  All fresh installs, no bloatware.  Websites load slow, videos load even slower.  Sofware installs slow and this laptop generally just feels very sluggish.  Yes it WORKS, but the speed is mind numbing.  I purchased this model for about $350 and I feel i have completely wasted my money.  If i had not of wiped it clean and tinkered with it, I would have returned it.Case in point, don't buy a value CPU.  Get an i3 or an i5 minimum.  I was trying to save money and wanted to test out AMD which i normally avoid, and this just confirmed what I believe about AMD and budget processors.",,0,0
Lenovo,G505 (59371430),1,Now built to handle Windows 8.1,2014-03-25,Pros:Cost and Brand Name,"Cons:CPU cannot handle Windows 8.1.  This thing lags to open programs, handling moderate internet usage.  Forget first person shooters or MMOs, this thing lags with Candy Crush's graphics.",,0,0
Lenovo,G505 (59371430),5,Great for the Price,2013-09-11,Pros:Lenova is currently #2 in laptops. For $300 you won't get a better built laptop. Its not the fastest but its cheap. You may be able to get a junky brand with more but then you must like buying laptops every year. This has a good specs for a basic laptop. The screen is much bigger than I thought. The Keyboard is nice. Feels Very Solid. The sound us Great for a laptop. Very Solid and good volume with the Dolby. Also the fact it has an AMD Graphics processor instead of Intel means it will play some games. Mostly older but will Play CoD4 at high. Most cheap laptops with an intel won't. USB 3 speeds are awesome and the One key Recovery button makes backup and restore easy,Cons:None,Other Thoughts:I've been doing IT support on Laptops for over 15 years. I did a lot of research on $300 laptops. Very hard to find one and even harder to find a good one,3,0
Lenovo,G505 (59371430),4,Awesome Linux laptop,2013-09-01,Pros:Great battery lifeLegacy/UEFI BIOS supportUSB 3.0,Cons:Touch pad,"Other Thoughts:I bought the laptop specifically for Linux, and it's been a fantastic experience. Having said that, for the brief period of time I tried windows 8 on this laptop it did quite have enough resources to keep up with the graphically intense applications (metro).",0,0
Lenovo,G505 (59371430),1,Horrible,2013-08-02,Pros:None,"Cons:Possibly the worst thing I have ever bought on the internet. This computer is slow, cheap, most of the features just barely work. Basic tasks seem impossible.",Other Thoughts:Don't buy it.,0,4
Lenovo,G505 (59371430),5,What a Bargain,2013-07-28,"Pros:So far, so good. I feel like I got quite a deal. Was at my house in 2 days. Lenovo is a top notch laptop. So far I'm thrilled. Was set-up and running within 20 minutes. Windows 8 takes getting used to. Loving the HDMI hook-up. All around great laptop so far.",Cons:I really have no major complaints. It can be a bit on the slow side but some of that is me not familiar with Windows 8.,Other Thoughts:I feel like I get a very fair deal for a nice laptop.,0,0
Lenovo,G505 (59371430),3,Okay,2013-06-18,Pros:Cheap,Cons:Kinda flimsy,"Other Thoughts:Bought a few of these laptops for a business.  They come with Windows 8 installed, so I need to turn UEFI off and then install Windows 7.  Unfortunately, this model, the G505 is not even listed on Lenovo's website.  So I will ahve to ""guess"" at the drivers to use for Windows 7.",5,7
HP,840 G1,1,AJ's second Elitebook 840 G1 (Refurbished),2019-03-11,"Pros:Very happy with my first purchase, so I decided to buy a second for a family member. Thus far professional customer service during all our attempts to get a decent unit.","Cons:This is our 3rd try to get a decent unit. This has nothing to do with dents, scuffs or scratches. The 1st unit came filled with pet hair inside and out, shutting down on its own. The 2nd one came without a battery. The current one has 3 spots with permanent screen damage and the space bar does not work properly. Long story short we've filed for a replacement, again, as per unit warranty.",Other Thoughts:Very disappointed with our second purchase.,0,0
HP,840 G1,4,Used but sufficient,2019-01-26,"Pros:Delivered on time as promised. Comes with power cord only. All the components in there, some dusty but all works so far after a week.","Cons:visible wear signs on the surface, scratches on some keyboard buttons.","Other Thoughts:if you can find your way around computers, this is definitely a good deal",0,0
HP,840 G1,1,Missing parts,2018-12-06,Pros:Outer shell is in nice condition,Cons:No Power Cord,Other Thoughts:Been trying to speek to someone for a couple days. Computer shipped whith no power cord!,0,0
HP,840 G1,5,"So far, so good.",2018-12-03,"Pros:Light (3.5 lbs), solid feel, lighted keyboard, great key action, snappy.",Cons:Sound / speakers for music not very loud but sound is good.,Other Thoughts:Just received this and it has only a couple minor dings that are barely noticable on each side. Otherwise it looks clean and was well kept. The keys are in great shape with no wear on the lettering. I am happy so far with this unit. It is a nice  laptop with the feel of a quality build.,0,0
HP,840 G1,5,,2018-12-02,Pros:petit ordie digne d un grand rapide,Cons:pas de hdmi,Other Thoughts:je recommande fortement pour petit budjet il es super!,0,0
HP,840 G1,5,Good laptop for the price!,2018-11-07,Pros:SSDNo scratch. Only faded labelWindows 10Fingerprint reader,Cons:Windows was not activated. No biggie.,,0,0
HP,840 G1,1,BUYER BEWARE - THIS IS A SCAM. THEY SHIP YOU JUNK,2018-10-18,Pros:Did not receive a complete laptop so I cannot give any cons.,"Cons:Needed this laptop for a very specific purpose. Paid extra for shipping. Laptop arrived on time. BUT was missing the battery and had no operating system. I called Newegg and they said they would do an RMA, which would take a week. Also Newegg claimed it was not qualified for advanced replacement, meaning I had to send the junk laptop back before I get the replacement. This did not work for me, I would have used the junk laptop without a battery and load Windows 7 on it (It has a sticker for that) and would have been able to complete the project i needed it for. Newegg should have shipped me out the replacement, then I can ship out the junk for them. This was so disappointing. I hate that I paid extra for shipping and feel so conned by this whole experience.","Other Thoughts:I have been a customer of newegg's since 2011. I try to give them as much business as possible. However, with this experience there is no longer an intensive on my part to do that. There are other places, one of them honors the service by sending me out the replacement before I have to worry about what to do with the defective.",2,5
Lenovo,T430,5,looks near new,2018-07-23,Pros:works as expected. Shipping was on time. This refurbished laptop is quick. High satisfaction. Will get another as needed.,Cons:no Cons,Other Thoughts:none,1,0
Lenovo,T430,5,"Perfect Machine, Perfect Price Beyond Happy  Thank You JoY Systems",2018-02-08,"Pros:Very Fast Computer, Easy to use,  Clear graphics Great Sound   Plenty Of Room For Programs, Music,Movies ,Pictures & DocumentsIts Easy To Multitask On Also I've Had Many Laptops & Desktops In My Day But This Is By far The Best one Yet & Also The Most Affordable!!!","Cons:Cons?????  Really???????  I Haven't Found Any ,Tried to Just To Make Sure I Was Getting What I Needed I Got What I Needed & More!!!! So If You Find A Problem You Might Want To Look At The End User!!!! I Am A Very Satisfied Customer",Other Thoughts:Packed Well  & Shipped Promptly  Couldn't Ask For Better MachineLove This Computer & Love Joy Systems Will Surely Purchase From In The Future Excellent Customer Service Fast Response Times To Contacted Them Via Email After My Purchase They Responded The Same Day,1,1
Lenovo,T430,4,Good refurb,2018-01-19,"Pros:This Grade B only comes with very minor cosmetic, almost look like new and clean, screen also good,  good packaging with plastic wrap whole body and bubble wrap. shipping is fast. Hard disk is 7200 rpm , comes with MBR not GPT, since only 320GB .But the bios supports UEFI.","Cons:Few keys around ""9"" ""0"" are sticking. but still work so far. just not sure how long could last. sometimes the main board seems a bit noisy.",,1,0
Lenovo,T430,5,Looks like new,2017-11-24,"Pros:I used a Lenovo T430 at work for better than 3 years, so I knew what I was getting.  This is a very nice little notebook.  The only question was what condition it would come in.  I just set this up, I've only had it for about 3 hours, so far it looks like new and works like a new one. An enthusiastic thumbs up on this one.","Cons:So far, no cons.","Other Thoughts:It came with a 320 gig 7200 rpm Toshiba hard drive, a nice touch.    Next I have to open it up and add more memory",1,0
