Brand,Model,Star,Title,Date,Pros,Cons,Other,Voted_Y,Voted_N
,,5,Great so far.,2018-12-30,Pros:Beautiful display with a wide viewing angle. MUCH better than the last ASUS notebook I bought. The system is plenty fast and boots up in about 10 seconds. I'm not a power user so I've not really pushed the system very hard yet.,"Cons:Battery time is fairly short, but I expected that with the CPU power of this system.","Other Thoughts:I'm happy with my purchase and would recommend purchasing this system. Since the system does not include a CD/DVD/BD reader, I'd recommend buying an external unit with the system.",2,0
,,5,Great product,2018-10-30,Pros:Great product,Cons:Great product,,0,5
,,5,Great so far.,2018-12-30,Pros:Beautiful display with a wide viewing angle. MUCH better than the last ASUS notebook I bought. The system is plenty fast and boots up in about 10 seconds. I'm not a power user so I've not really pushed the system very hard yet.,"Cons:Battery time is fairly short, but I expected that with the CPU power of this system.","Other Thoughts:I'm happy with my purchase and would recommend purchasing this system. Since the system does not include a CD/DVD/BD reader, I'd recommend buying an external unit with the system.",2,0
,,5,Great product,2018-10-30,Pros:Great product,Cons:Great product,,0,5
Apple,MD231LL/A,5,Awesome little laptop,2012-12-30,"Pros:Lightweight, ~6 hrs battery life, fast.  Great speakers, beautiful display (non-retina display, but I can't tell the difference).  Camera is high resolution and works great in low-light.  Mountain Lion is cool.","Cons:Had some bad stability issues with the video card (froze while playing videos, needed restarting frequently) but most recent system update seems to have fixed this.  SD slot would be better if it was a little bit faster (480 Mbit/s capped) as it is a convenient way to expand storage.  No CD Rom drive or Ethernet port.","Other Thoughts:This computer is awesome for portability, battery life, typing, etc.  I watch Netflix on this all the time, use it for Microsoft Office, but haven't tested out any games yet.  If you are looking for lots of storage, 3D gaming, playing blurays, this is probably not the PC for you.  That said, it is perfect for me.",1,0
Apple,MD231LL/A,5,"Thin, Fast, Light",2012-12-19,"Pros:Ordered this for resale to a customer.  Super fast boot, opens apps very fast.  The SSD and core i5 get all the kudos for that.  This laptop shipped with Mountain Lion OS X 10.8 (NOT 10.7 as in the specs).  YMMV",Cons:None.  It's a great little notebook.,Other Thoughts:It's a tablet on steroids.,0,1
Acer,NX.GNZAA.002,5,Great and fast chromebook for the price,2018-02-09,"Pros:This is the fastest celeron Chromebook at the moment, as it has the Skylake celeron 3855U cpu rather than the slow celeron N. It also has 4GB of RAM. The keyboard is nice, and the touchpad is a good size. It has a built-in rubber bumper which should help with drops. Battery life is great.",Cons:This chromebook is a bit larger and heavier than its predecesor the Acer C740.,Other Thoughts:Recommended!,1,0
Acer,NX.GNZAA.002,1,Not for enterprise customers,2017-10-16,Pros:Chrome OS. Nice Keyboard.  No fingerprints on plastic,"Cons:Thick bezel, poor durability, slow performance for price, price is too expensive, small screen, poor quality issues",Other Thoughts:I do not like this chromebook.  Quality issues with a big price.,0,2
Lenovo,E585 (20KV000YUS),5,Pretty Good for the price tag,2019-02-18,"Pros:The price was very reasonable. Aluminium cover nice. Keyboard feels good. Graphics card works well with Civilization VI at high settings (frame rate low) in Direct X 12, and Shadow of Tomb raider on medium settings of around 45-50 FPS (did drop down to 30fps at times). Video rendering and editing with DaVinci Resolve works well (including fusion) for a  portable editor showing everything a full resolution. rendering a large file sized clip maybe took from 20 seconds to about 2 minutes depending on all the effects, and luts I added. Fusion seemed to work well too. every time I added filter nodes or other nodes, the visual results came clear.  And Pretty much the same for Adobe Premiere. Photoshop works great with this laptop. The screen in Matte format isn't too bad either.","Cons:8GB RAM isn't enough, so I bought two 16gb sticks for a total of 32 GB, and before even turning on the laptop out of the box I installed the ram. The NVM solid state drive is fast and great on battery life, but wish it was larger. I like how there's a slot for additional hard drive - maybe create a larger hybrid between the NVM and cheaper, larger but slower solid state drive - be VERY careful of the ribbon when removing the dummy fake HD in that slot. I had switch the CTRL key with the FN key settings (either in windows or bios) especially for gaming.  I'm still not sure on the USB C connection for power - what happens if I need that connection to add a USB C device? am I not allowed to use AC power? i have seen the docking station and am seriously considering getting that to use both USB C devices and power at the same time. Does not come with internal DVD Blu ray burner, but that's OK as it saves battery life, and really we have to ask ourselves how often we watch media from discs today. If I need to burn anything onto Blu Ray, I'll buy external burner or use my desktop.","Other Thoughts:This is a decent laptop for its price tag. I know there are much better laptops out there for more money, but I feel like I spent my money wisely with this one. 32GB of additional RAM and this laptop and shipping and taxes - when said and done came to total price tag of $719.64",0,1
Lenovo,E585 (20KV000YUS),4,likes,2018-08-24,"Pros:-new ryzen 7 chip, looks and feels good",Cons:- keyboard a bit awkward-no upgrade to components,Other Thoughts:-overall its awesome and a lot of likes,2,3
Lenovo,81DE0025US,5,I am happy,2019-03-18,Pros:I like this product,Cons:I give it in about 3 mouths,Other Thoughts:No 1: YesNo 2: YesNo 3: Yes,0,0
Lenovo,81DE0025US,4,Computer works well,2019-03-07,"Pros:CheapNice keyboardNice touchpadScreen has adequate brightness for usage in daylight and its contrast could be better, but then again I can't complain at the price I paidNice specs (the i3 8130U is very good, the 6 GB ram is nice, the 1 TB HDD is a cherry on top that will never be fully utilized by me)","Cons:Audio sounds good with adequate bass for a laptop with the Dolby Audio turned on, but isn't as loud as I'd like it to be (If 100% is adequate for me, this would only be around 60% adequate)The HDD isn't completely silent (it makes light scratching sounds)","Other Thoughts:I would have preferred a small SSD (128 GB or so) to the 1 TB HDD for my personal usage, but with so many cheap SSD's prone to failure perhaps it's better this way until the market of cheap SSD's improves",0,0
Lenovo,E480 (20KN003XUS),5,"Solid, fast laptop",2019-03-09,Pros:Sent my daughter to college with this machine and it's been working perfectly for her.  Great combination of size/weight and performance.Great keyboardDecent trackpad!! Trackpoint !! for the winSSD1080p IPSUSB charging for interoperabilityMy daughter has experience no problems whatsoever and it's up to the task needed in her science curriculum.,Cons:It's a nit but really wish the USB-C port was Thunderbolt.,"Other Thoughts:While this is not a T series device, it's fairly sturdy.  It might not stand up to true road warrior use but it's not flimsy, either.Would recommend for most users.",0,0
Lenovo,E480 (20KN003XUS),5,Great laptop for home or business,2018-08-05,Pros:Easy to set up and go! Super fast for any everyday computer activities and great for carrying around as it is very light weight. Recommend highly.,Cons:Can't think  of anything so far that I do not like about it.,,0,0
Apple,MR942LL/A,5,Brand New - Good price - Immediate Delivery!!,2019-01-11,Pros:- Good price- Immediate Delivery,"Cons:- Even though this price is relatively good, the Original Price from Apple is too high!",,0,0
Apple,MR942LL/A,5,"Decent, but not perfect",2018-11-28,"Pros:- Great overall build quality- Very high resolution ""True Tone"" Retina IPS-panel Display provides an abundance of workspace real estate, set to highest resolution for even more space with even finer yet still crisp and clear detail- Processing power provided by 6 8th Gen i7 cores and 12 Threads with up to 4.3GHz ""Turbo Boost"" nearly identical to 8th Gen i9 CPUs- Storage: Outstanding speed, incredible read/write speeds and latency- Overall Speed: This thing slices and dices pretty much any and all daily tasks and workloads with ease","Cons:- ""Electrical"" noise, workload specific although most always present under high load (Fan noise seemed acceptable)** A search of this issue revealed many posts with the same complaint, with some users on various forums reporting that Apple says it's not intended, but still present after multiple whole laptop replacements.- Graphical processing power provided by integrated Intel GPU and 'discrete' (dedicated) Radeon 560X mobile provides for an excellent experience in most tasks and workloads (including Minecraft!), yet for a very select few tasks like heavy gaming, leaves something to be desired when compared to NVIDIA 10 Series Mobile GPUs seen in non-Apple laptops. Some 2018 MacBook Pros can be optionally configured with AMD Vega 16 and Vega 20 GPUs instead, which do offer a bit more power.",,1,0
Alienware,AW17R5-7092SLV,5,,2019-03-07,"Pros:- Good value for a speedy laptop- VR ready - I'm happy running an Oculus Rift on it- Alienware is a solid brand with a good track record, unlike some other gaming computers I was considering","Cons:- Heavy, but that's in the specs.  And it's a gaming laptop after all",Other Thoughts:I upgraded by adding a NVME M.2 drive (this one: https://www.newegg.com/Product/Product.aspx?Item=N82E16820226886 )That was pretty easy and now the computer boots/shuts down in seconds.Make sure you get dongles to convert USB-C back to USB-A if you will need that for an Oculus or other hardware.,0,0
Alienware,AW17R5-7092SLV,2,Good Laptop but got a dead pixel on the screen,2019-01-16,Pros:hardware specslooks cool,Cons:very heavy,Other Thoughts:my laptop came with a dead pixel,2,7
ASUS,UX333FA-DH51,5,Zenbook ux333fa,2018-12-12,"Pros:Design, weight, keyboard",Cons:Nothing yet,,3,1
ASUS,UX333FA-DH51,5,Finally a true XPS13 competitor!,2018-12-05,"Pros:I just got mine in hand today and the build quality is just rock solid. This new generation is legitimately nice to hold and it's just so incredibly thin and small without any flex. Unlike a lot of the machines in this class it managed to keep a couple USB3.0 ports, so you aren't forced to carry around a USB-C hub. Similarly, it still has a full sized HDMI port as well. Subjectively speaking, the screen is very nice as well, quite bright and the colors look great. Keyboard is good, not too mushy.Biggest pro? PRICE. This is easily as nice (or more so) as the current gen XPS13, with more useful ports, but does it costing something like $300-400 less for a comparable configuration.","Cons:As for what not to like, most of it will be the same as all 13.3 sized devices. It's not the fastest CPU out there, no dedicated GPU for gaming. Neither of which I especially expect on a device this size. A larger SSD option without such a price hike would have been a nice option, but again, that's a similar pricing scheme to similar devices.Also, a full SD card slot would have been preferred over a micro. If someone needs a dedicated SD card port at all, it's probably going to be to offload a full sized card for DSLR cameras. Not a deal breaker though, just going to switch to using micro cards with an adapter in the camera.",Other Thoughts:This is just an excellent all-rounder non-gaming machine with all the portability you could possibly ask for.,5,2
ASUS,UX331UA-DS71,5,The ZenBook lineup is for anyone that appreciates style and performance,2019-02-20,"Pros:- Light speed performance- Beautiful physical design (when you remove the stickers on the laptop -- it looks 100x more daring and sharp)- Keyboard is moderately quiet and key-travel is perfect (for someone who codes too)- Cooling is 10/10- The weight of the device is stunning. I can pack it with me anywhere, everywhere!!- Small bezels really makes the screen pop.- Battery life is legitimately 7hrs+.",Cons:None at all.,"Other Thoughts:If you'd like to keep your battery life healthy, make sure to never drop under 20% and every day or so charge and discharge between 20% and 90-100%.",0,0
ASUS,UX331UA-DS71,3,Wonderfully fast though hard for me to type on.,2019-01-29,"Pros:-fast, fast. Though I didnt have many files on the computer.-lightweight, instant login via fingerprint.","Cons:- the keyboard felt odd for me too type on and given that I am trying to write a book, it would have been tough. I dont have large hands, but my hands seemed to feel cramped on the computer.- week 3 of the the computer when I hooked it up to the external monitor, there were times when I got a fuzzy screen. while it could have been due to the HDMI cable, my other HP does not do this when plugged in.","Other Thoughts:- would recommend, my hands just felt odd on it.",0,0
Acer,V3-572PG-767J,2,Sad,2015-03-15,Pros:It has some good support I feel for GPU,"Cons:Straight from the box first 15 minutes of joy, but then errors started popping up after some bad windows updates, and then I do a restor point and some more issuse happen, unsure if this is because its a Windows 8 lemon or if it the laptop itself...",,0,0
Acer,V3-572PG-767J,5,great laptop,2014-11-14,Pros:Has a nice speedy Core i7 processor.Touchpad and touchscreen work well in Windows 8.1The Nvidia graphics on this are excellent.,"Cons:Lack of the DVD Drive is a small drawback, but I don't use them much anymore and for 30 bucks an external can be had.","Other Thoughts:So far this computer has done pretty much everything I would like it to do.It handles all of my office tasks well and my games on Steam and battlenet look and play well.  The touchscreen actually comes in really handy when working with large spreadsheets. So far I'm very happy with this purchase and I think it will last into the future with the fast i7 processor.you're looking for a moderate gaming computer that can handle all the other real work like office and email and I feel for the money this is a good choice.also, I have had a acer laptops in the past and they have performed well, this is replacing a six year old Acer that was a moderate gaming computer also.",2,0
,,3,First time buying Dell and it's the Last time.,2018-11-26,Pros:Ryzen5 5 2500U,"Cons:1. This laptop will surprise you with a M.2 supports upto 512GB of Nvme SSD, but only 256GB of SATA M.2, ingenious design.2. For a frequently boosted APU, Dell decided to use single flat copper pipe (not even a heatpipe) with no solid physical contact with the radiator fins, you have literally no airflow. So if you use it without a laptop cooler, you get 90°C all the time, epic design.2. 100Mbps of ehternet port in 2018, why not?3. 802.11 ""AC"" has only 50Mbps when I'm 2m next to my Linksys WRT3200.4. Garbage keyboard, after 4months of light use, the backspace key is already getting soft.5. The BIOS uses an Intel chip, LoL.","Other Thoughts:Do yourself a favor , buy a Lenovo.",5,3
,,5,good mid range machine,2018-11-19,Pros:r5 4 core 8 thread with vega 8 graphics good storage size,Cons:5400 rpm mechanical drive slow boot but workable,Other Thoughts:bought from a big box store pre black friday deal for my use it's darn near perfect after updates and such it runs well for light gaming and mobile video editing triple a games would be almost unplayable but wow and fortnite play very well will upgrade to an ssd which will put this about the same performance as a much more expensive laptop,1,1
HP,850 G5 (3RS14UT#ABA),5,"GREAT product, timely delivery.",2019-01-30,"Pros:Sleek design with premium quality materials.  Feels sturdy, yet light weight at 1.78kg.Camera slider to cover camera when not in use is great.Solid aluminium base,  with clear Bang and Olufsen speakers.I like the feel of the tactile full keyboard.A great feature is the facial recognition security, it seems to be super accurate so far.Overall really happy with this product.","Cons:The position of the touch pad buttons on top is a bit awkward, as I typically use my thumb (which happen to be below my fingers.  But I use an external mouse.","Other Thoughts:I would definitely recommend this laptop for serious office work, as well as personal computing.",1,0
HP,850 G5 (3RS14UT#ABA),2,Artifically inflated regular price. Buyer Beware.,2018-08-22,Pros:- Great system. Elitebooks are fairly robust and deliver consistent performance on the higher-end models.,Cons:- Artificially inflated MSRP/Regular price.,"Other Thoughts:The ""original"" price for this laptop is nowhere near $2,800. By checking this part number on many other websites, you'll quickly find that this system's MSRP is $1,890 (and most laptops are sold under MSRP). In this case, Newegg is artificially inflating the original price of this system to make it seem like a much better deal than it really is.",10,3
,,5,Great so far.,2018-12-30,Pros:Beautiful display with a wide viewing angle. MUCH better than the last ASUS notebook I bought. The system is plenty fast and boots up in about 10 seconds. I'm not a power user so I've not really pushed the system very hard yet.,"Cons:Battery time is fairly short, but I expected that with the CPU power of this system.","Other Thoughts:I'm happy with my purchase and would recommend purchasing this system. Since the system does not include a CD/DVD/BD reader, I'd recommend buying an external unit with the system.",2,0
,,5,Great product,2018-10-30,Pros:Great product,Cons:Great product,,0,5
,,5,Great so far.,2018-12-30,Pros:Beautiful display with a wide viewing angle. MUCH better than the last ASUS notebook I bought. The system is plenty fast and boots up in about 10 seconds. I'm not a power user so I've not really pushed the system very hard yet.,"Cons:Battery time is fairly short, but I expected that with the CPU power of this system.","Other Thoughts:I'm happy with my purchase and would recommend purchasing this system. Since the system does not include a CD/DVD/BD reader, I'd recommend buying an external unit with the system.",2,0
,,5,Great product,2018-10-30,Pros:Great product,Cons:Great product,,0,5
HP,255 G6,1,Very Slow,2018-08-02,Pros:Full size keyboard with a number pad.CD ROM Drive,Cons:Very Slow Straight Out of the Box.Bulky and heavy.,,0,0
HP,255 G6,1,Piece of junk,2017-11-21,Pros:none,Cons:doesn't work right you can click all day trying to open or close something or try to click on a box to type in it and nothing happens can't even choose a program when you click on it. This is my second one that doesn't work right.,Other Thoughts:there is no other the piece of junk doesn't work,0,3
DELL,L322X,5,"Great Dell XPS 13. To me it's a Grade ""A.""",2017-09-06,"Pros:The condition of this laptop is great.  It arrive promptly, great documentation, and worked from the get-go.The price was fantastic. And it was revitalized by a Microsoft Authorized Refurbisher.",Cons:So far no bugs or defects.,Other Thoughts:I highly recommend this product and the refurbishing company,0,0
DELL,L322X,1,"Forget refurbished, buy new.",2017-07-30,Pros:Machine was cleaned up nicely.,Cons:Computer stopped working after 8 days.,Other Thoughts:I will not recommend you buy this product.,0,0
HP,2560P,1,BROKEN KEYBOARD ON LAPTOP,2017-08-12,Pros:None,"Cons:My laptop that I ordered from Newegg arrived today.  Upon powering up, I could not even enter the product key for Windows activation due to a broken keyboard -A number of keys on the keyboard are broken.  I'm disappointed with Joy System, which was supposed to package, inspect and test the system before shipping.",,5,0
HP,2560P,1,Whoever is testing these is not good at it.,2016-12-19,"Pros:Looks like it's in nice shape, boots up with fresh copy of windows, nice little laptop.","Cons:Got one, booted, tested things out, everything's working, started doing windows updates and then it died.Got a replacement, started doing windows updates, and then it died.Newegg won't send replacements until they get the dead one back so this all takes a long time.",,4,1
DELL,E7440,5,,2018-02-17,Pros:Computer is in great condition. Battery came faulty but they were quick to send a new one. Over all very satisfied with the product.,Cons:N/A,,0,0
DELL,E7440,4,Met my EXPECTATION! SPECS ON POINT !!!!,2018-01-26,"Pros:Laptop arrived on time!; laptop is in good condition. Keyboard and palmrest are in excellent condition.  No damages, no dent or crack. love It!",Cons:Took me couple of hours to activate windows. Laptop restarted several times before activating windows.,Other Thoughts:Definitely recommend to all!,0,0
HP,8440P,1,iffy,2017-03-07,Pros:looks nice,Cons:not much for memory upgrades.,Other Thoughts:don't recommend!,1,1
HP,8440P,2,Not completely bad,2015-11-11,"Pros:Very clean, and sleek laptop. Everything is included that should be, and runs well so far.","Cons:The battery only last 30 minutes, so if you actually wanted a laptop and not a desktop, it doesn't work for that. Also they don't take calls for repairs, or tech support. There is a recording saying they are revamping the dpt. leave a message, and after leaving one they won't call you back a week later. Last, unless you are somewhat computer literate you will not be getting windows to work, since they install a different version then the key provided.","Other Thoughts:If you want to buy a referb go somewhere besides newegg. With a 10% restocking fee it is just a huge risk to take. Now I have to decide if 10% is worth it to try and get a laptop with a battery, and warranty I can use.",3,1
Lenovo,T520,5,As good as it gets!!,2016-01-16,Pros:-delivered a day ahead of schedule-nicely packaged-very clean-met or exceeded all the specs-flawless image-everything works and tests at 100%-70% capacity left on battery,Cons:-none that I have run into after two days of configuration including moving to Win10 Pro [and *that* is unusual!!],Other Thoughts:-actually has greater than spec for a number of important features!! AST rocks!-this is as good an experience with a refurbisher as I have had! Thanks Newegg!,0,0
Lenovo,T520,3,"It's a reasonable machine, and decent mix of components for the money, but a missing hard drive caddy meant extra parts before it could be considered reliable.",2016-01-11,"Pros:Decent performance for the price point, including RAM and HDD.","Cons:HDD was installed without hard drive caddy, which meant it would come lose when the laptop was moved.","Other Thoughts:The missing part is small and inexpensive enough that it is not a big deal, but I would have preferred not to have had to go through the trouble of finding another one to make the machine usable.",0,0
DELL,E5440,5,Joy Systems refurbished E5440,2018-04-23,Pros:We bought this from Joy Systems and the packaging is professional. Comes wrapped and protected. Body is clean with very little scuffs.Powers up fine and works great.Cheap price.Comes with instructions and a refurbished Windows 10 key.Comes mostly charged.,Cons:Nothing I could really think of.,,0,0
DELL,E5440,5,Excellent Price and performance,2018-04-23,"Pros:Decent battery life, good price, decent power",Cons:Sometimes the keycap/wrist rest decals are not applied properly.,Other Thoughts:We purchase a large number of these laptops for our clients are are very rarely disappointed.,0,0
DELL,E7450,5,Awesom dell laptop for the great price!,2018-03-05,Pros:It comes with 14'' display with solid hardware unit for the price. 8 gb Ram and 128 SSD makes the system run fast.,Cons:I have no complains so far.,,0,0
DELL,E7450,5,"Great Product, so excited to get such an awesome laptop at such a great price",2018-02-23,"Pros:this laptop is sturdy, dependable, fast, easy to use, just the right size.   I have had one of these as a work computer for years and have not had any issues with it.  Cannot wait to use it at home",Cons:None found,Other Thoughts:I would recommend this product.... just what is needed for managing home / household needs.,0,0
Lenovo,T420,1,not a good decision,2019-03-16,Pros:no pros here,"Cons:I knew the product was refurbished, but did not expect it not to work straight out of the box",,0,0
Lenovo,T420,5,Unbelievable!,2018-12-16,Pros:The notebook just like new one and it is still a beast even it is an old model of Lenovo thinkpad.The harddisk inside is 7200 rpm fast hitachi hddThe delivery time is around 10 working daysPre-loaded windows 10 professional is great!I love Newegg good service and product and would recommend to all of my friends!,Cons:Just a little bit heavy,,1,0
DELL,E6540,2,Joy Systems is a ripoff - their grading system was horribly wrong in my case - this is NOT a grade B system,2018-12-14,"Pros:Needed a laptop for a teen, this seemed like a good deal - i5 processor, 8 GB RAM, and 500GB hard drive ...  $280","Cons:Joy Systems totally exaggerated the Grade B condition of this unit - it is fairly scratched-up (in-line with Grade B), but the battery was cracked in 2 places (which Joy Systems claimed is normal for Grade B - bullcrap), and they shipped it to me with a charging cord that did not REMOTELY fit the unit. They then refused to express-ship replacement parts - they're sending UPS ground instead.","Other Thoughts:I would buy refurb again, but not with Joy Systems as the vendor.",0,0
DELL,E6540,5,Good refurbished laptop,2017-08-11,"Pros:I've gotten quite a few refurbished systems from Joy systems and have always been very happy with them. They don't load their Windows images with bloatware and any issues I have had have been resolved quickly.This particular laptop was in great shape for a B grade, no noticeable wear and everything functions properly. I use these in automotive shops where it isn't worth paying for a new laptop when a great refurbished unit like this works fine.","Cons:No cons so far, you're not buying a new laptop so any blemishes are to be expected. (this one had none)","Other Thoughts:If you're looking for a nearly new laptop, these are a great choice. I'll be purchasing several more in the coming week.s",0,0
DELL,E6440,5,Good computer janky charger,2017-12-08,"Pros:Great price and the computer runs great, no complaints on the computer",Cons:The charger broke immediately,Other Thoughts:I need to buy a new charger but the computer is a great price,0,0
DELL,E6440,3,Good computer. Charger sucks,2017-12-08,Pros:Computer runs smoothly,Cons:The off brand charger broke immediately,Other Thoughts:I wish I could actually use it,1,0
Lenovo,t520,5,"Lenovo B Grade Laptop t520 Intel Core i5 2520M (2.50 GHz) 4 GB Memory 250 GB HDD 15.6"" Windows 7 Home Premium 64-Bit",2016-12-10,Pros:Great Deal. Fresh Windows 7 install with no bloatware. My machine has a 320 GB hard drive instead of 250 like advertised.,Cons:I should have ordered two.,Other Thoughts:It is like brand new with no wear or scratches and runs really fast for an I5 processor.,1,0
Lenovo,t520,1,spotty QA,2015-12-27,Pros:- Great price for the spec- Great RMA process,Cons:- did not work when arrived- usb port on left side completely broken out- left touch pad botton did not work- CPU overheadted in about 10min of running- Waiting on RMA,Other Thoughts:- would not recommend,3,0
HP,8460P,1,Shipped with only 4 Gb RAM,2017-05-31,Pros:Okay otherwise.,Cons:Complete waste of time.,Other Thoughts:Returning for refund. What a pain.,0,0
HP,8460P,4,Just what I needed,2017-05-28,Pros:-Sturdy and simple. It has everything I need!,"Cons:-Didn't realize it has no speaker or microphone. It has a webcam, but when I Skyped I heared nothing and the otherside was the same.-No HDMI port, but that series of HPs are like that. I knew this when buying and the adaptor part is only $20.",,0,0
DELL,E6540,2,Joy Systems is a ripoff - their grading system was horribly wrong in my case - this is NOT a grade B system,2018-12-14,"Pros:Needed a laptop for a teen, this seemed like a good deal - i5 processor, 8 GB RAM, and 500GB hard drive ...  $280","Cons:Joy Systems totally exaggerated the Grade B condition of this unit - it is fairly scratched-up (in-line with Grade B), but the battery was cracked in 2 places (which Joy Systems claimed is normal for Grade B - bullcrap), and they shipped it to me with a charging cord that did not REMOTELY fit the unit. They then refused to express-ship replacement parts - they're sending UPS ground instead.","Other Thoughts:I would buy refurb again, but not with Joy Systems as the vendor.",0,0
DELL,E6540,5,Good refurbished laptop,2017-08-11,"Pros:I've gotten quite a few refurbished systems from Joy systems and have always been very happy with them. They don't load their Windows images with bloatware and any issues I have had have been resolved quickly.This particular laptop was in great shape for a B grade, no noticeable wear and everything functions properly. I use these in automotive shops where it isn't worth paying for a new laptop when a great refurbished unit like this works fine.","Cons:No cons so far, you're not buying a new laptop so any blemishes are to be expected. (this one had none)","Other Thoughts:If you're looking for a nearly new laptop, these are a great choice. I'll be purchasing several more in the coming week.s",0,0
