Brand,Model,Star,Title,Date,Pros,Cons,Other,Voted_Y,Voted_N
ASUS,R503U-RH21,3,Good if you get it for under $300,2014-01-07,"Pros:I. The 500GB HDD is a slower 5400rpm, but this does help with the small battery. I still get about 3 hours of good performance out of the battery, 4 hours if I use my SSD and power saving features.II. The Wi-Fi stays connected and the transfer rate has been solidly fast over WPA2-PSK. You might have to use the Wi-Fi ""shut-off"" trick in Windows 8.1, but that's entirely Microsoft's fault and not ASUS's.III.This laptop stays very cool, even without an SSD. They placed the air vent on the side, and the  laptop stays cool on cloth surfaces as long as the vent is unobstructed.IV. I know this thing sells for $350 usually, but I bought mine for $250 on sale. This is an excellent price for a new full-sized laptop with Windows. That having been said...I really wouldn't pay more than $299+tax for it.","Cons:I. The track-pad is very terrible. Even with the ASUS supplied software, it is way too sensitive to things which don't actually touch it. The buttons are part of the pad and not separated. You have to install software to disable it. PLEASE DO. I knew about the lousy track-pad before I bought it, and had already planned to use my Logitech M570 trackball instead. Do NOT depend on the trackpad for regular use. It stinks!II. The BIOS.. (none) it uses UEFI instead which CAN be accessed without loading *anything*. Here's how:1) Pull the battery2) Turn on the laptop3) continually tap the ESC key until you get to the boot screen, you can then choose to ""Enter Setup""In Setup, Enable EVERYTHING, specifically, go to the normally ignored 'Security' tab/menu, and while you don't have to enable any of the passwords (I wouldn't), you MUST enable every device listed. You must also enable PXE booting for the onboard NIC. Here's why.You won't get to choose a different boot device (like a CD or flash drive) if you don't. The UEFI likes to 'detect' different boot methods. So if you ever want to get rid of Windows 8, follow those instructions. Figuring out true  functionality through the setup menu is NOT intuitive. Maybe it made better sense in Chinese or Hokkien before the translator got a hold of it.III. This thing is *BIG*, WIIIDE, and HEAVY. And at 1366 x 768, the resolution always seems too small for working. Movies look pretty good in 1280x720, but not in 1920x1080. It's not the sturdiest thing in the world either.IV. The keyboard doesn't respond too well for fast touch-typists. You can change the setting, but you'll probably still have to spell check a lot.V. The speakers are so-so. Better with power than on battery obviously.VI. The speed is so-so overall, but you get what you pay for.VII. No Bluetooth or PCExpress Slot.BOOOOO!!!!!!!!!!!!Bad ASUS! Bad OEM!No treat for you!VIII. The DVD ""Writer"" is really more like a DVD-reader/CD-writer. I can't get this thing to write to any DVD recordable media. I have to use a USB external drive to write. And YES this SN-208DN model is one which is supposed to be able to write to DVD recordable media, and YES the drive has the latest firmware and drivers installed. Take my advice. Look for an  after-market HDD caddy designed to replace this drive (they *do* exist)IX. Buy a screen protector first thing. The screen lays down on top of the keyboard keys and will eventually, but quickly, scuff the screen. I have tried larger rubber feet, but then the screen flexes when packed.","Other Thoughts:I paid about $250+tax, and I'm still pretty satisfied with what I bought. It definitely helped that I already had the spare SSD and Windows 7 retail license to go with this laptop. It did work just fine with Windows 8 though. No major problems after 9 months of everyday use.",2,1
ASUS,R503U-RH21,2,Do I believe Rodel or Jeffrey?,2013-12-06,Pros:Rodel says the BIOS is boot accessible.,"Cons:Jeffery, on the other hand, says that BIOS is only accessible through Windows 8.","Other Thoughts:Rodel with ASUS Customer Loyalty meet Jeffrey, also with ASUS Customer Loyalty. Jeffrey meet Rodel.When you guys figure out what truly is up, how about getting back to us?  Thanks.",3,1
ASUS,R503U-RH21,1,False information from Asus?,2013-10-23,"Pros:Not sure yet, was planning to buy but I am getting conflicting information about the BIOS in this model.",Cons:After reading the previous review comment from Asus support that said the BIOS could not be accessed without Windows 8 I decided to call Asus to confirm this. The support rep I spoke with assured me that the BIOS on this model could be accessed on boot without needing to go through Windows 8. Who is telling the truth here?,Other Thoughts:Nothing angers me more than purchasing something based on pre-sales information then finding out that I was given incorrect information after the purchase. I hope someone from Asus will read this and provide the correct information regarding the BIOS in this model series.,0,3
ASUS,R503U-RH21,4,More power then expected,2013-02-25,"Pros:Speed, affordability, battery life.  All pros for hardware.","Cons:Windows 8, bloatware, Windows 8, and Windows 8.  All cons are software.","Other Thoughts:I purchased this laptop just to upgrade from my netbook, so I could have something to do homework and travel.  I wasn't looking for a desktop replacement; I have a real desktop beast for home use.  When I got it home, I did some re-configuring on it, cleaned the the bloatware off, and added a Win7 style shell.  I was surprised how fast it was.  So I loaded WoW to see if it could run that (I normally only play on desktop).  I was able to fly around Orgrimmar on medium graphics settings with little to no lag.  For a machine that I paid so little for, I am very impressed.It is unfortunate that this very capable machine gets poor reviews because the operating system is not as user friendly as its predecessors.  I am not an Asus fan boy, but I have never been disappointed by their products.",2,0
ASUS,R503U-RH21,1,Lousy BIOS,2012-12-14,Pros:Keeps papers from blowing away.,Cons:Win 8 refused to give a valid IP for the wired NIC. WinsockFix doesn't work on W8. Asus support was useless. Tried for hours to boot from a flash drive to install Linux Mint. Never managed it.,"Other Thoughts:Great laptop if you live somewhere windy & have trouble keeping your paperwork in nice, neat piles.",0,3
Lenovo,E580 (20KS003WUS),4,Great machines but you do have to go a little further and upgrade components.,2018-10-03,"Pros:Once upgraded:- Fast, responsive, and stable- For an end-users computer this thing can take some damageUpgrade this machine to a SSD and at least 8GB of RAM and you've got an excellent machine. I've upgraded a dozen of these laptops and for the base price and the upgraded parts they still fall underneath $700, well worth it.",Cons:- Hardware that comes with is lackluster (HDD & 4GB RAM),Other Thoughts:Just upgrade to a SSD and another 4GB of RAM (total of 8GB) and you'll have a fantastic workhorse.,1,0
Lenovo,E580 (20KS003WUS),1,Worst Laptop Ever,2018-09-18,Pros:Ports,"Cons:Something is wrong with this generation of laptop. We purchased 12 of them and they are simply too slow. The previous generation with the same specs is twice as fast. The issue is with the hard drive which sits at 100% usage constantly. We replaced the hard drives and all is well. Go for something else, unless you want to spend $125 extra per brand new laptop.",,3,1
Lenovo,E580 (20KS003WUS),1,Terrible speed for the price,2018-09-06,Pros:I can get my chores done while I wait for Facebook to load.,"Cons:This machine is painfully slow at any price; paying $539 just twists the knife. It takes about 3 minutes to access the log-in screen from sleep, and an extra 10 min to open a browser. I'm very disappointed with this purchase.",,4,0
Lenovo,E580 (20KS003WUS),4,Fantastic machine for everyday use,2018-08-27,Pros:built to last,"Cons:You should upgrade it, this will cost some money.","Other Thoughts:Contrary to the other review listed here, this is not a bad laptop at all.To address his concerns-1. ALL Core i3, i5, and i7  U series processors in laptops (until the newest stuff came out this year) were/are 2 core- 4 thread processors. They work just fine. The only differences between them is the clock speed and amount of cache you get.Word processing, spreadsheets, Matlab, all of the stuff you would likely be doing with this Thinkpad work just fine.2. Yes, it comes with a Yugo slow 5400 RPM drive. A new 256GB SSD costs $70 here on Newegg. Order one with the Thinkpad.3. Yes, the amount of RAM on this machine  insufficient. It is very easy to acquire and install more. Do like I did, buy 16GB worth of RAM and install it yourself.4. Why buy a cheaper thinkpad that needs an SSD and RAM upgrade? Because it is cheaper to buy it that way! This is exactly how I bought my E550 from Newegg.My advice to you, find the size you want with the screen and processor you want and buy the cheapest variant you can find with those parts. You cannot really upgrade the screen or processor.But you can always upgrade the battery, hard drive, and the RAM.I'll be honest, the base option screen is pretty bad. If you can swing it get one with the 1080 IPS panel. It is the ONLY thing I don't care for on my E550.The speakers won't win awards playing music, but they get loud enough to be heard in a conference room or for a class presentation and they are very clear.My E550 also has the fingerprint reader. I love having it. It is fast and works well.The TLDR here is you should understand that you are buying something that you need to upgrade, but that it costs less to buy this vs the same model that already has the upgrades. Thinkpads are fantastic. If you want a real laptop built for the real world, get a thinkpad. Almost everything else is just an expensive toy.",7,1
Lenovo,E580 (20KS003WUS),1,The Low Grade Hardware Renders it Essentially Useless,2018-08-21,Pros:It looks sort of nice,"Cons:Look closely at the specs of this laptop, its not your standard issue thinkpad. Its on sale for a reason. It's not obvious but it only has a TWO core processor which is almost always at near 50% capacity just sitting idle. The 4 gb or ram it comes with are not enough to do most things including browse the web, since modern versions of windows and browsers are relatively memory intensive. MOST IMPORTANTLY, the hard drive is incredibly slow and renders the entire laptop all but useless. I had a solid state drive handy and swapped it out so it could at least boot in under 5 minutes, but the processor and ram are still insufficient to make this laptop worth buying. It literally cannot run on modern software at speeds that are usable for day to day tasks. If you need something simple, look elsewhere.",,4,4
ASUS,S530UA-DB51-IG,5,GREAT LAPTOP FOR THIS PRICE!!!,2019-03-07,"Pros:so stylish, fast booting and running. typing is so comfortable and the keyboard has a lighting system under itself. so light and thin. very long battery life.",Cons:no graphic card and its a bit expensive compared to the other laptops which includes the same parts.,Other Thoughts:this was the fastest order i have ever did. it was in istanbul in just 2 days. godbless FedEx Express (ama aras kargonun amk 6 günde getirdi picler) i strongly suggest it buying!,1,0
ASUS,S530UA-DB51-IG,5,Fantastic workstation!,2018-12-14,"Pros:-Thin, sleek, and lightweight. Aesthetically gorgeous (gunmetal gray).-Gorgeous IPS panel display. Bright, vivid colors, zero glare, nice matte texture. Difficult to smudge.-Fast processor, quick startup. Few software hiccups during setup.-Long battery life, adorable charger. I was honestly expecting that to be way bulkier than it was.-Good sound from a laptop! A little bass-light, but the treble doesn't get ""tinny"" when the volume is up. Warm sound profile.-The way the laptop lifts when opened is really nice for typing. Very comfortable.-Whisper quiet, haven't heard the fans run louder than a breath.-Quiet keyboard, well-spaced keys. Didn't take long to accustom to. Love the number pad!-Fingerprint reader (not my thing, don't plan to use it) doesn't get in the way of the rest of the trackpad - easy to ignore.","Cons:-Webcam is laggy and grainy, but it's functional enough.-Features sticker was lopsided, and all of the adhesive stuck to the laptop when I ripped it off. Had to get it off with baking soda.  :(-Screen is a little bit wobbly if something bumps the table you're working on.-The brushed metal finish on the top cover is susceptible to smudging.","Other Thoughts:I chose this laptop as a system that I could use for work and grad school, and so far, it has not disappointed. Wouldn't necessarily recommend for a gaming build, but for what it is, it's a fast, light machine, and perfect for getting work done. Opted for this model over the Vivobook S for superior engineering and construction, and it definitely has the look and feel of a laptop in which a great amount of thought and intentional design was invested.Pros way outweigh the (mostly cosmetic) cons. Super happy with this laptop! Would definitely recommend for a solid mid-tier workstation.",2,0
ASUS,S530UA-DB51-IG,5,,2018-12-07,Pros:Ok laptop,Cons:Fans noise too much ������,,2,0
ASUS,S530UA-DB51-IG,1,Not what I am used to from Asus,2018-09-28,Pros:It's a compact and light laptop with good battery life.,"Cons:It's flaky.-touchpad is not very responsive and goes wonky when afflicted by the tiniest bit of schmutz-Bluetooth is wonky. Sometimes it bluetooths. Sometimes it doesn't.-Have to reboot every time you want to plug something into the aux jack or unplug something from the aux jack.-USB problems. Usually have to reboot after unplugging and reinserting a U2F key. Annoying because I have to use at least 4 or 5 different U2F keys per day.-Pretty much just have to reboot continuously. I probably went months without rebooting my K501UX.-At least it reboots quickly, because I have to reboot 20 times every day. I would go insane if it took more than 20 seconds.-Screen isn't great. It says that it is 1080p, but it doesn't look 1080p.-No immediate feedback when you turn it on. Like nothing lights up or anything immediately so you just have to sort of wonder if you held the key long enough. About the time you think you didn't and repress it, the screen comes to life the second you mash the power key again... so it has to start over. Wouldn't be such a big deal if I didn't have to go through that 20 times a day...","Other Thoughts:We have been buying Asus laptops at our office for the last 3 or 4 years. This is the first purchase from them that I regret. My last Asus laptop (that I loved) was water damaged and I had to replace in a hurry to get back to work and didn't have a lot of time to shop. Dunno if I will buy another Asus laptop after this. Might try something else...BTW, I only used it for a few days before doing a reinstall / upgrade to win10 enterprise.  Went to Asus and downloaded all the latest drivers. Had wonky problems before the re-rack and have the same wonky problems after. It's just mediocre hardware.",0,1
ASUS,S530UA-DB51-IG,5,really nice,2018-09-24,Pros:-kabylake R 8th gen-works extremely well with linux (fedora)-Lightweight-Beautiful to look at-good quality aluminum finish-ergonomic design is genius.,"Cons:No attachements for sata included, only m.2No support for WD black m2 drives yet.  Tried it with both linux and windows, stock one that comes with it works fine and reads.No attachment for ethernet or adapter included","Other Thoughts:Positives outweigh the negatives. This laptop shouldnt be overlooked,  if you want something of nice looks and quality, to be your professional laptop for school and general use.",2,0
ASUS,S530UA-DB51-GN,5,GREAT LAPTOP FOR THIS PRICE!!!,2019-03-07,"Pros:so stylish, fast booting and running. typing is so comfortable and the keyboard has a lighting system under itself. so light and thin. very long battery life.",Cons:no graphic card and its a bit expensive compared to the other laptops which includes the same parts.,Other Thoughts:this was the fastest order i have ever did. it was in istanbul in just 2 days. godbless FedEx Express (ama aras kargonun amk 6 günde getirdi picler) i strongly suggest it buying!,1,0
ASUS,S530UA-DB51-GN,5,Fantastic workstation!,2018-12-14,"Pros:-Thin, sleek, and lightweight. Aesthetically gorgeous (gunmetal gray).-Gorgeous IPS panel display. Bright, vivid colors, zero glare, nice matte texture. Difficult to smudge.-Fast processor, quick startup. Few software hiccups during setup.-Long battery life, adorable charger. I was honestly expecting that to be way bulkier than it was.-Good sound from a laptop! A little bass-light, but the treble doesn't get ""tinny"" when the volume is up. Warm sound profile.-The way the laptop lifts when opened is really nice for typing. Very comfortable.-Whisper quiet, haven't heard the fans run louder than a breath.-Quiet keyboard, well-spaced keys. Didn't take long to accustom to. Love the number pad!-Fingerprint reader (not my thing, don't plan to use it) doesn't get in the way of the rest of the trackpad - easy to ignore.","Cons:-Webcam is laggy and grainy, but it's functional enough.-Features sticker was lopsided, and all of the adhesive stuck to the laptop when I ripped it off. Had to get it off with baking soda.  :(-Screen is a little bit wobbly if something bumps the table you're working on.-The brushed metal finish on the top cover is susceptible to smudging.","Other Thoughts:I chose this laptop as a system that I could use for work and grad school, and so far, it has not disappointed. Wouldn't necessarily recommend for a gaming build, but for what it is, it's a fast, light machine, and perfect for getting work done. Opted for this model over the Vivobook S for superior engineering and construction, and it definitely has the look and feel of a laptop in which a great amount of thought and intentional design was invested.Pros way outweigh the (mostly cosmetic) cons. Super happy with this laptop! Would definitely recommend for a solid mid-tier workstation.",2,0
ASUS,S530UA-DB51-GN,5,,2018-12-07,Pros:Ok laptop,Cons:Fans noise too much ������,,2,0
ASUS,S530UA-DB51-GN,1,Not what I am used to from Asus,2018-09-28,Pros:It's a compact and light laptop with good battery life.,"Cons:It's flaky.-touchpad is not very responsive and goes wonky when afflicted by the tiniest bit of schmutz-Bluetooth is wonky. Sometimes it bluetooths. Sometimes it doesn't.-Have to reboot every time you want to plug something into the aux jack or unplug something from the aux jack.-USB problems. Usually have to reboot after unplugging and reinserting a U2F key. Annoying because I have to use at least 4 or 5 different U2F keys per day.-Pretty much just have to reboot continuously. I probably went months without rebooting my K501UX.-At least it reboots quickly, because I have to reboot 20 times every day. I would go insane if it took more than 20 seconds.-Screen isn't great. It says that it is 1080p, but it doesn't look 1080p.-No immediate feedback when you turn it on. Like nothing lights up or anything immediately so you just have to sort of wonder if you held the key long enough. About the time you think you didn't and repress it, the screen comes to life the second you mash the power key again... so it has to start over. Wouldn't be such a big deal if I didn't have to go through that 20 times a day...","Other Thoughts:We have been buying Asus laptops at our office for the last 3 or 4 years. This is the first purchase from them that I regret. My last Asus laptop (that I loved) was water damaged and I had to replace in a hurry to get back to work and didn't have a lot of time to shop. Dunno if I will buy another Asus laptop after this. Might try something else...BTW, I only used it for a few days before doing a reinstall / upgrade to win10 enterprise.  Went to Asus and downloaded all the latest drivers. Had wonky problems before the re-rack and have the same wonky problems after. It's just mediocre hardware.",0,1
ASUS,S530UA-DB51-GN,5,really nice,2018-09-24,Pros:-kabylake R 8th gen-works extremely well with linux (fedora)-Lightweight-Beautiful to look at-good quality aluminum finish-ergonomic design is genius.,"Cons:No attachements for sata included, only m.2No support for WD black m2 drives yet.  Tried it with both linux and windows, stock one that comes with it works fine and reads.No attachment for ethernet or adapter included","Other Thoughts:Positives outweigh the negatives. This laptop shouldnt be overlooked,  if you want something of nice looks and quality, to be your professional laptop for school and general use.",2,0
Lenovo,81B1001GUS,5,Fantastic laptop for the price if you get it on sale.,2019-01-13,Pros:Ryzen! Excellent performance. Running Sysbench with all threads 100% and the laptop does not get loud neither does it get hot. Maybe ryzen is just really well optimized to calculate prime numbers? Either way impressive performance for a laptop.,Cons:Only two USB ports.The touchpad does not work with multiple Linux distros I have run on it (Ubuntu 18 and Parrotsec). Working on a fix but so far haven't got it to work.Have started a topic in the Lenovo forums for the touchpad issue here:https://forums.lenovo.com/t5/Lenovo-C-E-K-M-N-and-V-Series/V330-14ARR-touchpad-not-working-for-Linux-amd64/td-p/4328988And a more exhaustive discussion of touchpad issues to include further links at parrotsec forums:https://community.parrotsec.org/t/mouspad-not-working-lenovo-v330-14arr/5224,Other Thoughts:I would definitely recommend this product.,3,0
Lenovo,81B1001GUS,2,Network drivers lost after BIOS update (Edit 01/09/19),2019-01-08,"Pros:My friend found a forum for the drivers fix.After you update the BIOS, you need to reset it's settings.You do this by pressing F2 on startup to get to the BIOS. Hit F9 to optimize settings and F10 to save.This fixed it for me. The laptop works well.","Cons:All drivers were lost after Manufacturers BIOS update. You can't do anything aside from log into the computer.Edit: Overall I'm pleased with the functionality of the laptop but not the experience. I had to spend the first several hours of ownership troubleshooting issues. Even with most of them solved, the biggest Con for me is the fan. It cranks up often even when the CPU is lower than 20%. The computer is staying cool but the fan is annoying. Will update if I find a good fix.",Other Thoughts:Probably would not buy again... It was a good price... but I'm no longer confident in my own machine... Just waiting for the next problem.,1,1
Lenovo,81B1001GUS,5,Fix for bios update,2019-01-08,Pros:If you updated bios and bricked your motherboard I/O see link below in lenovo forums to fix. Fairly easy.,Cons:https://forums.lenovo.com/t5/Lenovo-C-E-K-M-N-and-V-Series/V330-14ARR-will-not-recognise-network-adapter-after-BIOS-update/m-p/4319262#M25992,,1,1
Lenovo,81B1001GUS,1,"No network after upgrading the BIOS, not listed on Lenovo's website",2019-01-04,"Pros:- It seemed like it had a lot of potential, but now I better understand the price (see below).","Cons:- Used the preinstalled Lenovo software to upgrade the BIOS. After rebooting the network adapter no longer works, both WiFi and wired. Windows could not recognize the devices, and of course without networking no Internet to find some working driver.- Cannot find this product on Lenovo's website. Similar named ones are out there including an Intel based laptop, but no mention of this AMD based laptop.- For the couple hours I did run it before upgrading the BIOS I found the fan irritatingly noisy.","Other Thoughts:- If you are a hardcore AMD dude looking for a budget laptop you'll probably be able to keep this working and be satisfied.- For everyone else, just avoid it unless you like driver issues.",0,2
Lenovo,81B1001GUS,1,Doesn't work out of the box...,2019-01-03,Pros:Cant say,Cons:Won't run windows 10,"Other Thoughts:I charge the laptop, turn it on and the software doesn't load... I can't login to windows desktop... Wow",0,4
Acer,C710-2055,4,Love This Thing!!!,2013-07-15,Pros:- Small form factor- 6hr battery life with general use- Synchronizes with Google account- Full keyboard,Cons:- Slows with large number of tabs- Music streaming & browsing at same time = sluggish- Lowwer battery life than advertised when streaming,"Other Thoughts:I truly love this machine. It does all of the low powered surfing activities I could ask for. My Google everything is synchronized with it. Google+ hangouts are phenomenal with this. I also, really like the convenience of a full keyboard that you don't get on a tablet (one of the reasons I got it). A note pertaining to the music streaming issues I had while surfing; this issue may have been due to slow WiFi in my residence.Overall, I love this machine. It's not a full laptop nor a tablet, but more a cushy in between area that solved the void in my technology.Full Desktop = High-Power ComputingLaptop = Portable High-Power ComputingChrome Book = Portable Low-Power ComputingTablet = Large Screen Portable SurfingPhone = Small Screen Portable Surfing + Telephony",1,0
Acer,C710-2055,4,,2013-07-15,"Pros:Boots up fast, is responsive and easy to use. Great for people not that computer savvy. Compact Design.","Cons:Cannot do everything a normal pc can. Cannot use java and some other applications. Limited to Google Applications, Unable to print!","Other Thoughts:Great parents and others who are just looking to browse the internet, easily hooks up to other devices like, keyboard, mouse, secondary monitor. Only major downside is you cannot print from this, you have to put your documents on the google cloud and print from a windows or mac pc.",0,0
