Brand,Model,Star,Title,Date,Pros,Cons,Other,Voted_Y,Voted_N
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Almost the perfect laptop,2019-02-03,"Pros:-Battery life is amazing when setup correctly. I can get around 6-7 hours during heavy HD youtube streaming.-Performance in most AAA games is smooth at high settings, some even going as high as the 144hz refresh rate allows-NVME SSD compatible is a huge plus. I wish it came with an nvme drive to start but it was way too easy to add a new one that I just decided to buy my own and use the included drive as a semi fast external backup drive.-Size matters and this little guy does its job and can stay relatively cool considering the power inside, but in a very small form factor.-USB C port is always a plus-Keyboard can be a little stiff at first but when you get acquainted to the required pressure it takes, the keys are a treat to type on.-The display is as I expect an IPS display to be. Correct colors with the pantone certification and very adaptable to users who prefer blue light filters. I keep my blue light setting around the mid level.-one more huge benefit is the laptop is completely user serviceable. The memory, hard drive, network card, and cooling unit are all easily accessible after removing the back panel. Kudos to Gigabyte for doing this, as well as adding a HUGE battery.","Cons:-I needed to reinstall windows to get everything to work correctly. Not that it didn't ""work"" out of the box, but seemingly some of the included software slowed things down. This was remedied by windows clean installation. Performance shot up dramatically after doing this.-No infinite scroll in the included firmware.-Not a very fast included SATA m,2 drive.","Other Thoughts:I would not hesitate to recommend this laptop to any of my tech capable friends, however I feel that if you are not a power user or someone familiar with managing your own software installation then this laptop may be a little more tricky to get working as intended.",2,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,"thin, amazing display",2019-02-01,"Pros:- not chunky like most gaming laptops, easy to pack and pull out- fan is relatively quiet- specs are accurate- performance- sleek design","Cons:- 2/3 usb inputs are on the right side of the laptop, not good for setting up on a small desk w/ mouse+mousepad",,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Portable Yet Powerful,2019-01-25,Pros:- Extremely slim profile- Great build quality- Expandable RAM and SSD option,"Cons:- Poor webcam placement- Included SSD is SATA, not NVMe",,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Great first experience,2019-01-23,Pros:A great premium look that does not sacrifice performance. I ran a large number of programs at once with no issues and the thunderbolt port is a very welcome addition. One other main reason I chose this laptop is because it still includes an SD Card reader which many newer generation laptops have chosen to omit.,Cons:The material on the laptop can smudge a little easily but is a non-issue with proper cleaning.,,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,"It's going, going... gone. This computer is fast!",2019-01-15,"Pros:As titled, this computer is super quick despite my sub-par wifi speeds.The colors are great on the screenYou are able to change the blue light settings, which is a plus for night work.Awesome keyboard, very high customizationProfessional looking with good performance on graphics.Fast and compatible with Fusion 360, Easel, and Inkscape.",Cons:Obviously camera placement is a bit weird but I didn't buy it for that.,Other Thoughts:I would get again and would recommend it to other people,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Good hardware with questionable Software,2019-01-12,Pros:- 144hz Screen- full keyboard- awesome battery life,Cons:- The Gigabyte Smart-manager software is terrible. when tabbing through open applications you'll see a GBSOD window that you cannot close or you will no longer be able to use the function keys to control the brightness. How Gigabyte doesn't have this running as a service is beyond me.- Elan Touch-pad software leaves a lot to be desired. Luckily you can install different drivers that allow windows precision touch-pad gestures.- I had some terrible lag on the windows installation that came with the system and had to re-image the machine with the Microsoft tool.- BIOS is very limited,Other Thoughts:I would totally recommend this products to other even with its cons. One other upgrade I would recommend is an NVME drive as the drive that comes with the PC is just a SATA m.2 and has pretty slow read/write speeds.,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,So far so good,2019-01-10,"Pros:-battery life appears to be as advertised-ran the steam VR checker. Scored high to extreme. Very happy about this, HTC VIVE will be in next week.","Cons:I purchased an open box version of this laptop and was a little worried about their disclaimers and if this would come with a power cord. I was pleased to find that everything was there as if it were new, it had just been opened once before. I then discovered why the previous person returned the laptop. The A key didn't click down right. it still worked, just didn't feel right. I popped it off and found that for some reason there was a glob of glue on the underside of the key, so i cut it off, put the key back on, and it works perfectly now.",,1,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,"Amazing build quality, best bang for the buck.",2018-12-31,Pros:-Build quality-Light Weight-Huge battery-144h screen is great-Value for money-Gigabyte planted 1 tree on my behalf which was really nice,Cons:-Keys are a bit soft and need more feedback-Pre installed bloatware(although some of it was useful)-Fans can get loud but luckily they can be controlled using the built in utilities and set to quiet.,"Other Thoughts:-This is my preliminary review, i have not run games on it yet-I purchased it for about $1600-Did not receive any intel or nvidia promotional free games  which was disappointing.",0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,very nice,2018-12-30,Pros:cleanfastreliable,Cons:the battery doesn't last as long as it says under the normal workload,Other Thoughts:Overall really nice,1,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Love this Laptop,2018-12-27,"Pros:I bought this for my wife for Christmas. She does a lot of productivity type work and some gaming. I've been really impressed so far. Specific standouts are- Premium build quality- Tuned fans for quiet operation, only ramping up when needed- She has longer nails and really likes the typing experience. It's large enough to keep from mistyping- The display is bright and very clear. A big help with her photo editing (online selling, not photography type work)",Cons:- Lots of updates out of the box. Took almost two hours to get up and going.- Disable trackpad setting wont stay disabled. I think it's a Windows update thing though,"Other Thoughts:I highly recommend this laptop for someone who does a mix of productivity and gaming. It wont run everything on ultra, and the fans are loud, but it's a laptop and minimizes compromise while giving a nice, enjoyable experience.",0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Great Upgrade,2018-12-24,"Pros:I bought this during a sale, and I am happy with its performance.The laptop is fairly lightweight, has a long battery life, and good color definition on the screen. It works great for what I need it to do","Cons:Fans are a bit loud, but there’s not much that can be done to help that in a laptop this thin",,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,"Great, but can be better",2018-12-24,"Pros:Hardware:-Screen is really good for its color.-Thin, light compared to others in gaming laptop category.-Well built. Good quality hardware.Software:-Smart manager and smart update helped me a lot.-With a i7-8750h you should expect a good performance in processing work.-512GB SSB is sufficient for most people. And you can add one if you want to.","Cons:-Single ram limits gaming experience when you want more fps (>100). For some cpu and gpu intense games fps drops significantly (20%), according to YouTube channels.-Camera that makes your nose so big.-Needs to tune your system yourself in order to make this system stable. But after that everything is perfect.","Other Thoughts:Since I wanted to buy one more 16gb of ram kit and searched through forum, it is somehow disappointing to see that even for manufacturer validated models there are still crashes or issues. This is a bad thing I find unsatisfying.But, if you don't play cpu-intense games, that's totally fine and this laptop has great performance on work.You can set to different modes to fit your current work load. For games, set to high performance and the fan will be really noisy. For long battery life, set to power saver and frequency of CPU will be down to some 2000MHz. According to smart manager, it can last for 10 hours for web viewing.In conclusion, after buying such a premium level laptop the first time, I think the best choice is a lightweight (some 1kg laptop)+ 1 desktop for performance. But if you can only get one, just get this. Everything (software and hardware) is well made (except single ram) It is definitely the bang for the buck.Update:When I add a ram kit for aero15w, this guy becomes a real beast.For your reference, in csgo, I set graphics to low in 1080p, and set fps_menu_max 300.When it was equipped with only 1ram (The original one from Kingston), fps was some  180 at most.When it was equipped with 2 rams (1 Kingston 1 Crucial  CT16G4SFD8266 from newegg), fps goes to 270.Note: For cpu intense games, adding a ram really works.Why are you doing this to me, Gigabyte, why not dual ram?  This is a premium laptop and you should place it with 8gbx2 ram kits, which best releases the performance this model can get..",1,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Sleek and powerful,2018-12-23,"Pros:The specs of the computer are really good. Games run really fast and the 144Hz monitor makes a big difference. Most high-end games run 60+ FPS and medium-requirement games run above 100.No slowdown when running multiple programs/tabs at the same time.The keyboard is really nice to type on and is responsive, requires just the right amount of pressure.","Cons:Camera placement is not ideal, it is on the bottom of the screen.Sometimes there is a little delay between opening tabs and programs that does not actually slow anything down but looks a little jumpy.","Other Thoughts:Very good laptop overall, if you can spare a little extra I would recommend the 15X with the GTX 1070 for a noticable increase in graphical processing speed, but if you'd rather save a few hundred $, this is a very good choice.",0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Fantastic Laptop!,2018-12-20,"Pros:Fast, light, good customization, reliable, great onboard soft ware (driver updaters and such).",Cons:Can't think of any!,,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Smooth and slick laptop with some self maintenance required,2018-12-10,Pros:Super slick and lightScreen Look amazingKeyboard feels amazing (though need a bit more pressure than expected)Battery is long lastingGreat performance,"Cons:Fan noise can be a bit loud under heavy loadBottom gets warm-hot under heavy loadA lot of bloatware and WIndows 10 issues that needed some time to deal withSpeakers can sound ""blocked"" due to it being on the bottom",,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,"powerful, portable, mediocre cooling",2018-12-09,"Pros:-144hz ips display is gorgeous to look at-i7 8750h & gtx 1060 are more than enough to run most esports titles at over 144 fps to take advantage of the 144hz screen-battery is LARGE at 94wh, battery life is amazing for a laptop of those specs ( about 7-8 hours of web browsing and light tasks at 25% brightness and balanced battery performance mode)-keyboard has a nice feeling to it-amazing selection of ports-1 extra nvme slot and 1 memory slot-very portable for the power that it houses",Cons:- out of the box experience was not good a lot of bloat wares and lagg( can be fixed with reinstalling windows and updating everything from drivers to windows)-comes with single channel memory out of the box-camera position,Other Thoughts:-i recommend adding another ram stick to enable dual channel memory ( careful not to add unsupported memory gigabyte-track pad has good feel to it but has bad drivershave a list of supported memory look it up)other than that the laptop is even more than i coulda have asked for great for gaming and class combining both battery life and performance,1,0
GIGABYTE,AERO 15-X9-9RT4K5MP,3,Great attempt but so many flaws,2018-12-04,Pros:- Battery Life- Trackpad (after upgrading to Windows Precision Drivers)- Performance (after extensive tweaks)- Screen (both colors and 144hz capability)- Build Quality,"Cons:- Square edges are uncomfortable for typing- Keyboard strokes are nice, recessed keys - not so much- Optimus is terrible- Lengthy setup- A lot of bloat","Other Thoughts:*** UPDATE ***After extensive research on the issues discussed both under ""cons"" and below, I decided to do a full SSD Format and Windows reinstall. This remedied all software related issues, and the machine runs absolutely perfect.The unfortunate part of the aforementioned resolution is that it seems nearly all people must do this to get the performance out of their machine that is originally described, otherwise you're left with a very sub-par and disappointing laptop.I still don't like the keyboard placement at all, nor the fact that 9 times out of ten I miss the 'e' keystroke, but I believe with more time on the keyboard, I will be able to get used to this nuance.--- Original Review ---I don't think I can keep this pc. The keyboard is nice to type on, however, it requires a strong keystroke deliberately down the middle of the key. Otherwise, it misses the keystroke entirely. The keys are also recessed into the chassis slightly, causing them to be more difficult to press than usual, due to the odd angle they place your hands. The RGB feature is actually something I found very nice and easy to control, after you download and install the application. Granted, I set them to white while working, however, setting the keyboard to random RGB functions actually helps accentuate a room in subtle way that I wouldn't have expected.The edges of the laptop are square, and very sharp. It is aesthetically appealing, however, extremely uncomfortable to type on for long durations. It is equally uncomfortable to game on, as the edges feel as though they dig into your skin.The screen is absolutely amazing, however. Everything is crisp and clear, the 144hz monitor is absolutely a huge leap ahead of normal 60hz versions, and the colors are great. With that said, optimus causes your machine to hiccup every time you open a window so it can decide which GPU to use. This is beyond frustrating. To make matters worse, you cannot disable Optimus or the iGPU, so you're stuck living with this delay every time you open a new application. I've also not figured out how to enable the nVidia GPu without going into the control panel and setting it to run for specific applications, which is another annoyance that one should not have to deal with.The trackpad feels nice and is accurate, however, it is imperative to switch from ELAN to Windows Precision drivers, as you lose out on many gestures and the trackpad becomes even more accurate once you've doneso.All-in-all, for all the great reviews this laptop has received by reviewers, I have to admit I am extremely disappointed with the machine. While the performance is good, once you make the ncessary changes, I feel  you should not be required to spend 5-8 hours to set up a laptop to work properly out-of-the-box, which is exactly what I did.Overall, for many people, this machine would likely be a wonderful and long-lasting laptop. The entire laptop is made of quality products, from its aluminum chassis to the excellent glass trackpad and nice keyboard feel. The drawbacks mentioned earlier cause this machine to not be suitable for a daily business laptop that would also be used for gaming on the side, unfortunately.",1,2
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Great performance!,2018-12-03,Pros:- Great bezel-less display- Keyboard is very satisfying to type on-Performs great in the games I have tested- Startup speed is fast,Cons:- Gets very hot to the touch while under high load- You must have the power cord plugged in while gaming or else it will remain locked at 30 fps,Other Thoughts:- Would definitely recommend for your average pc gamer,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,So far so good,2018-11-26,Pros:- Screen looks wonderful!- Extra NVME slot (I added a Samsung 970)- I really like the keyboard... My favorite so far on a laptop- Battery life has been good for me so far- CPU and GPU are great for my needs,Cons:- Sata SSD isnt great- The fans can get loud under load- It has a bit of coil whine- This is definitely not the best track pad I have used on a Laptop (but I use a mouse anyway),"Other Thoughts:Over all I am pleased with this laptop so far. Much smaller, lighter, and better looking then the clunky laptop I had before. It isn't perfect but still really good for what I paid (I got it for $300 off). I have only had it a few weeks so I will update my review if any issues arrive.",0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,"Amazing Product, Can Handle Anything",2018-11-23,Pros:-runs smoothly-small bezels-amazing display,Cons:- finicky keyboard,Other Thoughts:Would recommend to a friend and buy again.,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Built like a tank / All day battery / Powerhouse,2018-11-21,"Pros:- The overall build quality on this machine is impressive. I have owned many high end laptops and this one impresses out of the box- Size and compactness in comparison with the level of components is amazing- Battery life is worthy of a standing ovation. I am glad someone listened and answered the call for a larger battery- Key travel is nice, keys well lit and number pad is in the right spot- RGB lighting on the keyboard is beautiful- PLENTY of connections for everything you need.",Cons:- Speakers are awful. I understand they had to cut corners somewhere and this was obviously the spot- Lots of unwanted programs on initial boot to deal with. I recommend a clean install of OS,"Other Thoughts:I have read the reviews and complaints on this machine but I don't have anything negative to say. This is an excellent machine at a price point that rivals others within this field. I chose this over the MSI because of build quality issues on previous machines I have owned and I am not disappointed. The Aero is simply beautiful and the build is top shelf. I would recommend this to anyone looking for a powerhouse in a small form factor. This fits perfect in my 14"" laptop backpack and I could not be more thrilled.",0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,"Very good laptop, great price/performance",2018-11-18,Pros:The stats on the laptop are greatIts very well builtHas a very good battery,Cons:Some minor design discrepanciesStrange keyboard layout,"Other Thoughts:Great for profesionals in 3D, graphic, CAD industries, also great gaming device, with an awesome screen.",3,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Affordable entry into portable gaming,2018-11-17,"Pros:+ Keyboard with numpad. The typing experience is nice. Coming from a lenovo I was worried that typing would be difficult due to my love of that keyboard, but the keyboard is nicely laid out and the keys have a nice travel. No complaints+ Set up. I did not notice much bloatware on my set up and did not overly feel that I would need a fresh reinstall of windows+ Battery. 94 watt hours is great for an all day laptop with no need to bring the charger+ price per performance. The 1060 is right in my sweet spot for 1080 gaming, especially with the 144 hz refresh+ build quality","Cons:- I really wish the SSD was nVme, rather than sata. It already has the slot on the motherboard, so it can be done on the motherboard. I understand this probably keeps the price down, but would have been a very nice addition.","Other Thoughts:I would recommend this laptop to people that are content with having a little more weight t carry to have an all day battery and solid gaming experience. I love that the laptop has a more muted decor, which allows me to use this at work without worrying about getting weird looks.",1,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,"Long Battery Life, Great Performance!",2018-11-12,Pros:- Thin and light design- Aluminum Body- Very long battery for college usage- 144hz panel that makes gaming and productivity smooth and crisp- Second M.2 slot for hard drive expansion- Full size Ethernet portOverall great laptop to carry around to class then game on the go.,Cons:- Bloatware on installation slows down computer- Nvidia Optimus causes mouse to freeze when opening applications (known issue across many laptops),"Other Thoughts:Best advise and what I did is reformat Windows entirely and only install exactly what software you want. There is not a large amount of bloatware which I am very happy with but there is some unnecessary stuff that could be removed. I did end up replacing the trackpad drivers with some different ones which made the trackpad almost perfect. With optimus there are some known issues with mouse cursor freezing when opening programs, but this is a known issue across many computers using optimus, but this is the only way to achieve the ridiculously long battery life. While on intel graphics I can get more than a day of school work done, but then on gaming I just leave it plugged in to game and it performs great. Coming from a 15"" Macbook Pro I was worried about battery life and that is what made me buy this laptop. Overall very happy with the gigabyte laptop.- I give 4 out of 5 eggs because of some minor things that bothered me at first, but I feel as if that is coming from the quality and seamless graphic switching of Apple previously. Overall fantastic though!",1,0
GIGABYTE,AERO 15-X9-9RT4K5MP,1,So disappointed,2018-11-09,Pros:Beautiful case and paper tiger.,Cons:Totally unstable.   Lock ups.   Fresh install on Win 10 Pro and reinstall of all drivers did nothing.    GeForce Experience never worked.,Other Thoughts:Stay away.   Returning this junk.,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Solid laptop,2018-10-21,Pros:Preforms well with settings on high and it's easy to transport.,"Cons:Camera placement is odd, but not too distracting.",Other Thoughts:I recommend if you are traveling a lot,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Power without being guady,2018-10-11,Pros:- Long battery life- Can handle most games well- Slim- Responsive and powerful- Not a gamer design,Cons:- Keyboard takes getting used to- Camera on bottom,,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,aero 15,2018-09-28,"Pros:portable, powerful , beautiful","Cons:none so far , took a while to figure out the rgb keyboard but smart update helped me out",,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Great work laptop,2018-09-17,Pros:- 8th generation i7 works well- Stays cool under load- decent size SSD,Cons:- Can be heavy on large trips,,1,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Nutty,2018-09-08,Pros:sexy asfruns smooth asfnot thick like your typical gaming laptop,Cons:none so far,,2,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Best thin and light gaming out there,2018-08-31,Pros:Best screen wt thin bezelsDoesn't melt! (sub 90C CPU with under-volt)Nice and cool GPU (<80C)Fast wifiGood I/O (HDMI 2.0 and Thunderbolt)Massive battery (and Nvidia Optimus),"Cons:SATA drive, not NVMeThe only NVMe/SATA drive bay is occupied by the drive meaning the only other compatible drives must be NVMeDifficult to upgrade, some 10 torx screws and difficult to take back panel off",Other Thoughts:No better 15.6 gaming laptop. I would suggest that owners undervolt CPU.,2,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Solid Laptop,2018-08-28,Pros:-Good performance-Solid battery life for lighter games or non-gaming uses-Fan noise never gets too loud and is silent most of the time,"Cons:-The right shift really is dimmer than all the others-The track pad is okay at best-I wish I could use normal GeForce Experience with this product, even if just for in-game setting management and not driver support",,1,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Great for student CG work,2018-08-26,"Pros:Great machine for creative work such as 3D Animation or photo editing, hasn't let me down yet. It's good battery life makes it very mobile which allows me to work on my building's terrace for example without any problems.",Cons:Just like with any non custom build it takes a while to set up according to your liking. I haven't encountered any downsides besides that I think the 15X without the orange arrow looks a bit more sleek.,Other Thoughts:Can be pricey but if it is your daily driver and you're dependant on a solid machine the quality is definitely worth paying for.,1,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Amazing machine with great specs.,2018-08-19,Pros:Extremely fast computing and great for work and gaming. Awesome keyboard as well.,Cons:Keyboard's right side shift key could have been placed better and larger. Takes a while to get used to. High thermal readings and high fan speeds don't seem to help as much.,,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Very well designed and balanced,2018-08-14,"Pros:- The battery last for hours and charges in about 2h.- The 144hz screen is perfect for gaming so you don't lose any frame on games such as Overwatch and CS GO.- The aesthetic of the laptop is insuperable, I really like how they have designed the laptop to get the maximum of the screen and keyboard.","Cons:- A little bit heavy, but It is understandable with a 1060 inside the computer.- The touch pad freezes sometimes, but If you buy this computer I am sure you will have a mouse ready for playing and wont notice this minor detail.",,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,"Great device specially if you hate ""Gamer laptop design""",2018-08-02,"Pros:New i7 8th generation is great, paired with the gtx1060 is really nice. The screen is just amazing, if you're coming from Mac like me and usually hate the other laptop screens this one is pretty great, bezelless, pantone certified, 144hz, just worth every penny. What made me fall in love with this one is the aesthetics, they aren't gamerish at all, and that's good for me because I hate that black/red stuff. It feels sturdy everywhere but the screen, it's more wobbly than usual but you're supposed to touch the screen to just open and close it, right? So not much of an issue. The battery is almost as good as advertised, it really lasts like 5 hours on average. Overall I think it's a great laptop.","Cons:The keyboard takes some getting used to, I love it visually (The individual RGB is great for learning new hotkeys in programs, that I love) but you need a little more force than usual and some other users report keys repeating, I haven't experienced that. It's HOT literally and figuratively, I've not seen any throttling as some people say, but it does get hot, not where you rest your hands though. The AC adapter is kind of noisy when it's at full capacity, and I got scared at first, I'm waiting to hear from Gigabyte to see if that's normal. Elan driver trackpad kind of sucks, the feel is pretty nice, but meh I usually use it with a mouse.","Other Thoughts:Recommended to former Mac users, also to people who wishes to play games also do some creative work. Not the best bang for the buck but if you're like me and care about how it looks, well this one's for you.",3,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Great Laptop with some minor flaws,2018-08-01,Pros:-Screen is beautiful-Runs most games above 80 FPS on high/ultra. Even with the 1060-Thin and work friendly-Pretty light-Great build quality-Should last a long time with the good processor and TB 3 port,Cons:-Requires an undervolt out of the box.-Speakers are very quiet. No bass of any kind. Headphones are a must.-Pretty pricey considering how quickly cheaper brands are catching up to this type of form factor and use case.,Other Thoughts:Keyboard is fine. It just takes some getting used to. Backlight bleed complaints may be mistaken for IPS glow.,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,Very high quality and fast.,2018-07-31,"Pros:Has a very nice design, very minimalist.Feels very snappy and quick.","Cons:High price.Blue screened 5 hours after I got it, as I was writing this review.","Other Thoughts:IF you cant resist the design of this and wanting a high performance laptop, but not wanting a red and black one piece that just screams GAMER, then this is for you.The back also has an orange v with the opening towards the bottom. It doesn't show this in the photos. It still looks nice.",0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Beast!,2018-07-31,Pros:An amazing laptop that is a true work horse,Cons:I wish the build was a slightly better for the $,,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,5,Beast!,2018-07-31,Pros:An amazing laptop that is a true work horse,Cons:I wish the build was a slightly better for the $,,0,0
GIGABYTE,AERO 15-X9-9RT4K5MP,4,High Quality with a Minimalist Style,2018-07-31,Pros:-Thin Bezel-144Hz-Lightweight-Powerful Hardware-Fan noise at max load is tolerable (and configurable)-Long Battery Life (especially if you manage power plans and switch to 60Hz for non-gaming work)-Powerbrick has a USB port/charger-Spare DIMM and M.2 slots for later upgrading,"Cons:-Thermal Throttling! I recommend under-volting the CPU and iGPU to maintain the stated 8750H boost speeds (3.9Ghz on 6 cores) while keeping temperatures in the 60s-70s.-Bloatware (Some of it is needed for keyboard functionality, but I recommend a fresh install and only load the gigabyte software you need)-Trackpad Drivers (Install Microsoft Precision Drivers ASAP)-Speaker quality and placement (must use headphones).-M.2 SSD feels slightly sluggish when compared to Samsung models.",Other Thoughts:The cons aren't deal breakers if you're willing to set up the machine properly and understand some of the design limitations. I would definitely recommend this laptop!,1,0
